,year,date,playtime,playteam_1,playteam_2,score_1,score_2,ground
37,,,18:30,삼성,LG,8,4,잠실
38,,,18:30,넥센,SK,7,4,문학
39,,,18:30,롯데,한화,9,15,청주
40,,05.12(토),17:00,두산,KIA,8,7,무등
41,,,17:00,삼성,LG,1,2,잠실
42,,,17:00,넥센,SK,2,3,문학
43,,,17:00,롯데,한화,6,4,대전
44,,05.13(일),17:00,두산,KIA,5,2,무등
45,,,17:00,삼성,LG,3,2,잠실
46,,,17:00,넥센,SK,1,2,문학
47,,,17:00,롯데,한화,1,7,대전
48,,05.15(화),18:30,한화,두산,8,11,잠실
49,,,18:30,LG,SK,6,4,문학
50,,,18:30,넥센,롯데,9,2,사직
51,,,18:30,KIA,삼성,3,8,대구
52,,05.16(수),18:30,한화,두산,6,4,잠실
53,,,18:30,LG,SK,5,9,문학
54,,,18:30,넥센,롯데,8,0,사직
55,,,18:30,KIA,삼성,7,5,대구
56,,05.17(목),18:20,LG,SK,1,0,문학
57,,,18:30,한화,두산,5,1,잠실
58,,,18:30,넥센,롯데,9,1,사직
59,,,18:30,KIA,삼성,4,8,대구
60,,05.18(금),18:30,삼성,넥센,6,7,목동
61,,,18:30,LG,두산,3,2,잠실
62,,,18:30,KIA,롯데,4,5,사직
63,,,18:30,SK,한화,9,3,대전
64,,05.19(토),17:00,삼성,넥센,3,10,목동
65,,,17:00,LG,두산,4,0,잠실
66,,,17:00,KIA,롯데,1,6,사직
67,,,17:00,SK,한화,10,4,대전
68,,05.20(일),17:00,삼성,넥센,3,5,목동
69,,,17:00,LG,두산,7,5,잠실
70,,,17:00,KIA,롯데,4,6,사직
71,,,17:00,SK,한화,13,10,대전
72,,05.22(화),18:30,한화,KIA,3,4,무등
73,,,18:30,넥센,LG,2,1,잠실
74,,,18:30,두산,SK,4,2,문학
75,,,18:30,롯데,삼성,1,5,대구
76,,05.23(수),18:30,한화,KIA,1,4,무등
77,,,18:30,넥센,LG,10,7,잠실
78,,,18:30,두산,SK,5,2,문학
79,,,18:30,롯데,삼성,4,3,대구
80,,05.24(목),18:20,롯데,삼성,2,7,대구
81,,,18:30,한화,KIA,3,12,무등
82,,,18:30,넥센,LG,3,5,잠실
83,,,18:30,두산,SK,11,2,문학
84,,05.25(금),18:30,한화,넥센,5,4,목동
85,,,18:30,LG,KIA,2,5,무등
86,,,18:30,롯데,두산,8,4,잠실
87,,,18:30,SK,삼성,1,7,대구
88,,05.26(토),17:00,한화,넥센,3,1,목동
89,,,17:00,LG,KIA,5,6,무등
90,,,17:00,롯데,두산,6,1,잠실
91,,,17:00,SK,삼성,4,3,대구
92,,05.27(일),17:00,한화,넥센,4,3,목동
93,,,17:00,LG,KIA,3,7,무등
94,,,17:00,롯데,두산,7,1,잠실
95,,,17:00,SK,삼성,4,2,대구
96,,05.29(화),18:30,SK,넥센,2,3,목동
97,,,18:30,KIA,두산,1,4,잠실
98,,,18:30,LG,롯데,5,3,사직
99,,,18:30,삼성,한화,10,2,대전
100,,05.30(수),18:30,SK,넥센,7,3,목동
101,,,18:30,KIA,두산,2,4,잠실
102,,,18:30,LG,롯데,2,3,사직
103,,,18:30,삼성,한화,3,0,대전
104,,05.31(목),18:30,SK,넥센,5,9,목동
105,,,18:30,KIA,두산,4,2,잠실
106,,,18:30,LG,롯데,3,1,사직
107,,,18:30,삼성,한화,3,2,대전
0,2012,06.01(금),18:30,한화,LG,9,2,잠실
1,,,18:30,KIA,SK,0,1,문학
2,,,18:30,넥센,롯데,3,7,사직
3,,,18:30,두산,삼성,2,1,대구
4,,06.02(토),17:00,한화,LG,5,8,잠실
5,,,17:00,KIA,SK,0,1,문학
6,,,17:00,넥센,롯데,0,8,사직
7,,,17:00,두산,삼성,8,12,대구
8,,06.03(일),17:00,한화,LG,7,7,잠실
9,,,17:00,KIA,SK,11,2,문학
10,,,17:00,넥센,롯데,4,3,사직
11,,,17:00,두산,삼성,4,0,대구
12,,06.05(화),18:30,LG,넥센,2,0,목동
13,,,18:30,삼성,KIA,6,2,무등
14,,,18:30,SK,두산,7,3,잠실
15,,,18:30,롯데,한화,2,8,대전
16,,06.06(수),14:00,SK,두산,1,2,잠실
17,,,14:00,롯데,한화,2,3,대전
18,,,16:50,삼성,KIA,12,3,무등
19,,,17:00,LG,넥센,3,5,목동
20,,06.07(목),18:30,LG,넥센,4,3,목동
21,,,18:30,삼성,KIA,4,5,무등
22,,,18:30,SK,두산,2,1,잠실
23,,,18:30,롯데,한화,9,7,대전
24,,06.08(금),18:30,두산,LG,,,잠실
25,,,18:30,삼성,SK,1,5,문학
26,,,18:30,KIA,롯데,,,사직
27,,,18:30,넥센,한화,,,대전
28,,06.09(토),17:00,두산,LG,2,6,잠실
29,,,17:00,삼성,SK,5,4,문학
30,,,17:00,KIA,롯데,4,3,사직
31,,,17:00,넥센,한화,4,3,대전
32,,06.10(일),17:00,두산,LG,4,14,잠실
33,,,17:00,삼성,SK,3,11,문학
34,,,17:00,KIA,롯데,3,6,사직
35,,,17:00,넥센,한화,1,8,대전
36,,06.12(화),18:30,KIA,넥센,0,13,목동
37,,,18:30,SK,LG,8,5,잠실
38,,,18:30,두산,롯데,3,4,사직
39,,,18:30,한화,삼성,3,9,대구
40,,06.13(수),18:30,KIA,넥센,5,6,목동
41,,,18:30,SK,LG,6,10,잠실
42,,,18:30,두산,롯데,7,1,사직
43,,,18:30,한화,삼성,1,7,대구
44,,06.14(목),18:30,KIA,넥센,9,6,목동
45,,,18:30,SK,LG,2,0,잠실
46,,,18:30,두산,롯데,8,7,사직
47,,,18:30,한화,삼성,1,12,대구
48,,06.15(금),18:30,LG,KIA,3,3,군산
49,,,18:30,롯데,넥센,2,2,목동
50,,,18:30,삼성,두산,1,4,잠실
51,,,18:30,한화,SK,2,4,문학
52,,06.16(토),17:00,LG,KIA,5,1,군산
53,,,17:00,롯데,넥센,5,4,목동
54,,,17:00,삼성,두산,8,6,잠실
55,,,17:00,한화,SK,1,3,문학
56,,06.17(일),17:00,LG,KIA,0,6,군산
57,,,17:00,롯데,넥센,3,4,목동
58,,,17:00,삼성,두산,2,8,잠실
59,,,17:00,한화,SK,5,2,문학
60,,06.19(화),18:30,넥센,두산,3,4,잠실
61,,,18:30,롯데,SK,5,1,문학
62,,,18:30,KIA,삼성,1,7,대구
63,,,18:30,LG,한화,1,3,대전
64,,06.20(수),18:30,넥센,두산,3,2,잠실
65,,,18:30,롯데,SK,1,3,문학
66,,,18:30,KIA,삼성,0,0,대구
67,,,18:30,LG,한화,1,4,대전
68,,06.21(목),18:30,넥센,두산,0,3,잠실
69,,,18:30,롯데,SK,7,2,문학
70,,,18:30,KIA,삼성,2,7,대구
71,,,18:30,LG,한화,11,2,대전
72,,06.22(금),18:30,SK,KIA,6,4,무등
73,,,18:30,삼성,넥센,1,0,목동
74,,,18:30,롯데,LG,6,5,잠실
75,,,18:30,두산,한화,4,5,대전
76,,06.23(토),17:00,SK,KIA,7,9,무등
77,,,17:00,삼성,넥센,8,5,목동
78,,,17:00,롯데,LG,6,4,잠실
79,,,17:00,두산,한화,0,6,대전
80,,06.24(일),17:00,SK,KIA,1,2,무등
81,,,17:00,삼성,넥센,5,6,목동
82,,,17:00,롯데,LG,7,1,잠실
83,,,17:00,두산,한화,8,7,대전
84,,06.26(화),18:30,두산,넥센,3,13,목동
85,,,18:30,KIA,LG,10,4,잠실
86,,,18:30,한화,롯데,0,3,사직
87,,,18:30,SK,삼성,4,8,대구
88,,06.27(수),18:30,두산,넥센,1,4,목동
89,,,18:30,KIA,LG,6,4,잠실
90,,,18:30,한화,롯데,2,9,사직
91,,,18:30,SK,삼성,6,1,대구
92,,06.28(목),18:30,두산,넥센,6,4,목동
93,,,18:30,KIA,LG,13,8,잠실
94,,,18:30,한화,롯데,2,5,사직
95,,,18:30,SK,삼성,0,6,대구
96,,06.29(금),18:30,롯데,두산,1,6,잠실
97,,,18:30,LG,SK,,,문학
98,,,18:30,넥센,삼성,1,5,대구
99,,,18:30,KIA,한화,11,2,대전
100,,06.30(토),17:00,롯데,두산,1,5,잠실
101,,,17:00,LG,SK,8,1,문학
102,,,17:00,넥센,삼성,,,대구
103,,,17:00,KIA,한화,,,대전
0,2012,07.01(일),17:00,롯데,두산,2,7,잠실
1,,,17:00,LG,SK,5,2,문학
2,,,17:00,넥센,삼성,1,3,대구
3,,,17:00,KIA,한화,2,1,대전
4,,07.03(화),18:30,한화,넥센,2,4,목동
5,,,18:30,두산,KIA,5,4,무등
6,,,18:30,삼성,LG,9,4,잠실
7,,,18:30,SK,롯데,4,6,사직
8,,07.04(수),18:30,한화,넥센,5,10,목동
9,,,18:30,두산,KIA,0,1,무등
10,,,18:30,삼성,LG,4,1,잠실
11,,,18:30,SK,롯데,3,5,사직
12,,07.05(목),18:30,한화,넥센,,,목동
13,,,18:30,두산,KIA,,,무등
14,,,18:30,삼성,LG,,,잠실
15,,,18:30,SK,롯데,,,사직
16,,07.06(금),18:30,KIA,넥센,,,목동
17,,,18:30,두산,LG,,,잠실
18,,,18:30,삼성,롯데,,,사직
19,,,18:30,SK,한화,,,대전
20,,07.07(토),17:00,KIA,넥센,2,9,목동
21,,,17:00,두산,LG,3,2,잠실
22,,,17:00,삼성,롯데,0,7,사직
23,,,17:00,SK,한화,2,4,대전
24,,07.08(일),17:00,KIA,넥센,2,1,목동
25,,,17:00,두산,LG,9,3,잠실
26,,,17:00,삼성,롯데,7,2,사직
27,,,17:00,SK,한화,0,5,대전
28,,07.10(화),18:30,롯데,KIA,,,무등
29,,,18:30,한화,두산,3,4,잠실
30,,,18:30,넥센,SK,,,문학
31,,,18:30,LG,삼성,2,3,대구
32,,07.11(수),18:30,롯데,KIA,,,무등
33,,,18:30,한화,두산,8,4,잠실
34,,,18:30,넥센,SK,7,2,문학
35,,,18:30,LG,삼성,,,대구
36,,07.12(목),18:30,롯데,KIA,1,5,무등
37,,,18:30,한화,두산,2,9,잠실
38,,,18:30,넥센,SK,2,10,문학
39,,,18:30,LG,삼성,5,6,대구
40,,07.13(금),18:30,넥센,LG,10,2,잠실
41,,,18:30,두산,SK,0,3,문학
42,,,18:30,한화,롯데,1,1,사직
43,,,18:30,KIA,삼성,,,대구
44,,07.14(토),17:00,넥센,LG,,,잠실
45,,,17:00,두산,SK,7,8,문학
46,,,17:00,한화,롯데,,,사직
47,,,17:00,KIA,삼성,,,대구
48,,07.15(일),17:00,넥센,LG,,,잠실
49,,,17:00,두산,SK,,,문학
50,,,17:00,한화,롯데,,,사직
51,,,17:00,KIA,삼성,8,11,대구
52,,07.17(화),18:30,롯데,넥센,3,6,목동
53,,,18:30,두산,KIA,4,2,무등
54,,,18:30,SK,LG,1,3,잠실
55,,,18:30,삼성,한화,,,대전
56,,07.18(수),18:30,롯데,넥센,5,0,목동
57,,,18:30,두산,KIA,4,7,무등
58,,,18:30,SK,LG,2,6,잠실
59,,,18:30,삼성,한화,11,1,대전
60,,07.19(목),18:30,롯데,넥센,3,5,목동
61,,,18:30,두산,KIA,0,6,무등
62,,,18:30,SK,LG,8,2,잠실
63,,,18:30,삼성,한화,6,5,대전
64,,07.21(토),18:30,WEST,EAST,2,5,대전
65,,07.24(화),18:30,넥센,KIA,5,1,무등
66,,,18:30,LG,두산,11,13,잠실
67,,,18:30,SK,삼성,7,6,대구
68,,,18:30,롯데,한화,3,4,대전
69,,07.25(수),18:30,넥센,KIA,1,3,무등
70,,,18:30,LG,두산,3,7,잠실
71,,,18:30,SK,삼성,6,9,대구
72,,,18:30,롯데,한화,1,10,대전
73,,07.26(목),18:30,넥센,KIA,1,9,무등
74,,,18:30,LG,두산,3,1,잠실
75,,,18:30,SK,삼성,1,8,대구
76,,,18:30,롯데,한화,9,2,대전
77,,07.27(금),18:30,한화,KIA,4,1,무등
78,,,18:30,삼성,넥센,5,4,목동
79,,,18:30,롯데,두산,1,2,잠실
80,,,18:30,LG,SK,6,1,문학
81,,07.28(토),17:00,한화,KIA,3,1,무등
82,,,17:00,삼성,넥센,6,1,목동
83,,,17:00,롯데,두산,0,2,잠실
84,,,17:00,LG,SK,0,1,문학
85,,07.29(일),17:00,한화,KIA,7,1,무등
86,,,17:00,삼성,넥센,4,3,목동
87,,,17:00,롯데,두산,4,2,잠실
88,,,17:00,LG,SK,5,5,문학
89,,07.31(화),18:30,한화,LG,3,5,잠실
90,,,18:30,넥센,SK,7,5,문학
91,,,18:30,KIA,롯데,4,5,사직
92,,,18:30,두산,삼성,2,1,대구
0,2012,08.01(수),18:30,한화,LG,5,2,잠실
1,,,18:30,넥센,SK,4,11,문학
2,,,18:30,KIA,롯데,13,4,사직
3,,,18:30,두산,삼성,9,1,대구
4,,08.02(목),18:30,한화,LG,5,0,잠실
5,,,18:30,넥센,SK,4,8,문학
6,,,18:30,KIA,롯데,4,3,사직
7,,,18:30,두산,삼성,3,0,대구
8,,08.03(금),18:30,LG,넥센,8,2,목동
9,,,18:30,KIA,두산,4,5,잠실
10,,,18:30,삼성,롯데,3,4,사직
11,,,18:30,SK,한화,8,9,대전
12,,08.04(토),17:00,LG,넥센,1,3,목동
13,,,17:00,KIA,두산,7,3,잠실
14,,,17:00,삼성,롯데,6,1,사직
15,,,17:00,SK,한화,6,1,대전
16,,08.05(일),17:00,LG,넥센,3,7,목동
17,,,17:00,KIA,두산,6,4,잠실
18,,,17:00,삼성,롯데,0,1,사직
19,,,17:00,SK,한화,2,1,대전
20,,08.07(화),18:30,넥센,KIA,3,4,무등
21,,,18:30,롯데,LG,5,6,잠실
22,,,18:30,삼성,SK,1,2,문학
23,,,18:30,두산,한화,10,5,대전
24,,08.08(수),18:30,넥센,KIA,0,2,무등
25,,,18:30,롯데,LG,6,5,잠실
26,,,18:30,삼성,SK,8,5,문학
27,,,18:30,두산,한화,3,1,대전
28,,08.09(목),18:30,넥센,KIA,0,5,무등
29,,,18:30,롯데,LG,6,1,잠실
30,,,18:30,삼성,SK,3,4,문학
31,,,18:30,두산,한화,8,6,대전
32,,08.10(금),18:30,한화,넥센,4,2,목동
33,,,18:30,롯데,KIA,,,무등
34,,,18:30,SK,두산,7,2,잠실
35,,,18:30,LG,삼성,5,0,대구
36,,08.11(토),17:00,한화,넥센,0,4,목동
37,,,17:00,롯데,KIA,3,1,무등
38,,,17:00,SK,두산,2,5,잠실
39,,,17:00,LG,삼성,1,7,대구
40,,08.12(일),17:00,한화,넥센,,,목동
41,,,17:00,롯데,KIA,4,2,무등
42,,,17:00,SK,두산,,,잠실
43,,,17:00,LG,삼성,6,7,대구
44,,08.14(화),18:30,두산,넥센,,,목동
45,,,18:30,KIA,LG,,,잠실
46,,,18:30,SK,롯데,2,5,사직
47,,,18:30,한화,삼성,3,6,포항
48,,08.15(수),16:30,KIA,LG,,,잠실
49,,,17:00,두산,넥센,,,목동
50,,,17:00,SK,롯데,3,2,사직
51,,,17:00,한화,삼성,2,1,포항
52,,08.16(목),18:30,두산,넥센,1,7,목동
53,,,18:30,KIA,LG,3,10,잠실
54,,,18:30,SK,롯데,6,5,사직
55,,,18:30,한화,삼성,,,포항
56,,08.17(금),18:30,삼성,두산,2,0,잠실
57,,,18:30,KIA,SK,2,7,문학
58,,,18:30,넥센,롯데,2,0,사직
59,,,18:30,LG,한화,3,2,대전
60,,08.18(토),17:00,삼성,두산,3,1,잠실
61,,,17:00,KIA,SK,1,2,문학
62,,,17:00,넥센,롯데,4,5,사직
63,,,17:00,LG,한화,5,0,대전
64,,08.19(일),17:00,삼성,두산,11,3,잠실
65,,,17:00,KIA,SK,0,3,문학
66,,,17:00,넥센,롯데,1,4,사직
67,,,17:00,LG,한화,4,5,대전
68,,08.21(화),18:30,LG,KIA,8,2,무등
69,,,18:30,넥센,두산,,,잠실
70,,,18:30,한화,SK,,,문학
71,,,18:30,롯데,삼성,5,3,대구
72,,08.22(수),18:30,LG,KIA,4,5,무등
73,,,18:30,넥센,두산,3,1,잠실
74,,,18:30,한화,SK,5,6,문학
75,,,18:30,롯데,삼성,,,대구
76,,08.23(목),18:30,LG,KIA,2,3,무등
77,,,18:30,넥센,두산,2,3,잠실
78,,,18:30,한화,SK,2,5,문학
79,,,18:30,롯데,삼성,,,대구
80,,08.24(금),18:30,SK,넥센,1,2,목동
81,,,18:30,삼성,LG,6,3,잠실
82,,,18:30,두산,롯데,1,0,사직
83,,,18:30,KIA,한화,,,대전
84,,08.25(토),17:00,SK,넥센,8,6,목동
85,,,17:00,삼성,LG,6,5,잠실
86,,,17:00,두산,롯데,1,2,사직
87,,,17:00,KIA,한화,16,4,대전
88,,08.26(일),17:00,SK,넥센,1,3,목동
89,,,17:00,삼성,LG,11,2,잠실
90,,,17:00,두산,롯데,2,3,사직
91,,,17:00,KIA,한화,6,0,대전
92,,08.28(화),18:30,삼성,KIA,,,군산
93,,,18:30,LG,두산,,,잠실
94,,,18:30,롯데,SK,,,문학
95,,,18:30,넥센,한화,,,대전
96,,08.29(수),18:30,삼성,KIA,4,0,군산
97,,,18:30,LG,두산,3,0,잠실
98,,,18:30,롯데,SK,10,1,문학
99,,,18:30,넥센,한화,6,7,대전
100,,08.30(목),18:30,삼성,KIA,,,군산
101,,,18:30,롯데,SK,,,문학
102,,,18:30,넥센,한화,,,대전
103,,08.31(금),18:30,한화,KIA,3,0,무등
104,,,18:30,LG,롯데,0,0,사직
105,,,18:30,넥센,삼성,5,3,대구
0,2012,09.01(토),17:00,한화,KIA,3,2,무등
1,,,17:00,두산,SK,4,4,문학
2,,,17:00,LG,롯데,7,3,사직
3,,,17:00,넥센,삼성,5,10,대구
4,,09.02(일),17:00,두산,SK,6,4,문학
5,,,17:00,LG,롯데,2,7,사직
6,,,17:00,넥센,삼성,3,5,대구
7,,,17:00,KIA,한화,13,2,대전
8,,09.04(화),18:30,KIA,롯데,2,4,사직
9,,,18:30,LG,삼성,6,3,대구
10,,,18:30,두산,한화,,,대전
11,,09.05(수),18:30,SK,KIA,6,3,무등
12,,,18:30,LG,삼성,0,1,대구
13,,,18:30,두산,한화,5,6,대전
14,,09.06(목),18:30,SK,KIA,0,2,무등
15,,,18:30,넥센,두산,0,4,잠실
16,,,18:30,롯데,한화,0,2,대전
17,,09.07(금),18:30,SK,KIA,3,11,무등
18,,,18:30,넥센,두산,3,2,잠실
19,,,18:30,한화,롯데,2,5,사직
20,,09.08(토),17:00,KIA,LG,4,5,잠실
21,,,17:00,넥센,SK,6,11,문학
22,,,17:00,한화,롯데,0,3,사직
23,,,17:00,두산,삼성,6,2,대구
24,,09.09(일),17:00,KIA,LG,3,4,잠실
25,,,17:00,넥센,SK,1,4,문학
26,,,17:00,한화,롯데,,,사직
27,,,17:00,두산,삼성,,,대구
28,,09.10(월),18:30,KIA,LG,1,7,잠실
29,,,18:30,한화,롯데,1,7,사직
30,,,18:30,넥센,삼성,4,9,대구
31,,09.11(화),18:30,두산,롯데,4,0,사직
32,,,18:30,삼성,한화,2,11,대전
33,,09.12(수),18:30,롯데,KIA,3,1,무등
34,,,18:30,두산,넥센,3,0,목동
35,,,18:30,SK,LG,3,0,잠실
36,,,18:30,삼성,한화,2,3,대전
37,,09.13(목),18:30,롯데,KIA,,,무등
38,,,18:30,두산,넥센,2,4,목동
39,,,18:30,SK,LG,,,잠실
40,,,18:30,삼성,한화,,,대전
41,,09.14(금),00:00,롯데,KIA,8,8,무등
42,,,15:00,롯데,KIA,1,10,무등
43,,,18:30,한화,넥센,8,7,목동
44,,09.15(토),17:00,한화,넥센,1,3,목동
45,,,17:00,LG,두산,2,0,잠실
46,,,17:00,KIA,SK,5,12,문학
47,,,17:00,롯데,삼성,2,3,대구
48,,09.16(일),17:00,한화,넥센,8,2,목동
49,,,17:00,LG,두산,5,6,잠실
50,,,17:00,KIA,SK,3,2,문학
51,,,17:00,롯데,삼성,,,대구
52,,09.17(월),18:30,LG,두산,,,잠실
53,,,18:30,SK,삼성,,,대구
54,,09.18(화),18:30,두산,KIA,2,2,무등
55,,,18:30,넥센,LG,1,0,잠실
56,,,18:30,SK,롯데,3,1,사직
57,,,18:30,한화,삼성,2,3,포항
58,,09.19(수),18:30,두산,KIA,6,0,무등
59,,,18:30,넥센,LG,8,2,잠실
60,,,18:30,SK,롯데,7,0,사직
61,,,18:30,삼성,한화,6,8,대전
62,,09.20(목),18:30,롯데,넥센,1,3,목동
63,,,18:30,삼성,KIA,5,0,무등
64,,,18:30,한화,LG,3,1,잠실
65,,09.21(금),18:30,삼성,KIA,9,2,무등
66,,,18:30,롯데,LG,4,6,잠실
67,,,18:30,넥센,한화,4,5,대전
68,,09.22(토),13:55,SK,두산,5,1,잠실
69,,,17:00,KIA,넥센,4,5,목동
70,,,17:00,롯데,삼성,1,6,대구
71,,09.23(일),17:00,KIA,넥센,7,0,목동
72,,,17:00,SK,두산,3,1,잠실
73,,,17:00,LG,롯데,1,3,사직
74,,09.24(월),18:30,한화,두산,1,2,잠실
75,,,18:30,LG,SK,5,3,문학
76,,,18:30,롯데,삼성,1,2,대구
77,,09.25(화),18:30,한화,두산,3,1,잠실
78,,,18:30,LG,SK,4,7,문학
79,,,18:30,KIA,삼성,5,1,대구
80,,09.26(수),18:30,SK,넥센,7,2,목동
81,,,18:30,한화,두산,0,5,잠실
82,,,18:30,KIA,삼성,3,0,대구
83,,09.27(목),18:30,넥센,LG,0,3,잠실
84,,,18:30,한화,SK,1,4,문학
85,,,18:30,삼성,롯데,6,2,사직
86,,09.28(금),18:30,SK,KIA,1,6,무등
87,,,18:30,넥센,LG,11,1,잠실
88,,,18:30,롯데,삼성,3,6,대구
89,,,18:30,두산,한화,13,3,대전
90,,09.29(토),17:00,SK,KIA,8,1,무등
91,,,17:00,두산,LG,3,9,잠실
92,,,17:00,넥센,한화,4,1,대전
93,,09.30(일),17:00,롯데,KIA,0,1,군산
94,,,17:00,삼성,넥센,9,5,목동
95,,,17:00,두산,LG,6,5,잠실
0,2012,10.01(월),17:00,롯데,KIA,0,10,군산
1,,,17:00,두산,넥센,0,5,목동
2,,,17:00,삼성,LG,9,3,잠실
3,,,17:00,SK,한화,4,1,대전
4,,10.02(화),18:30,롯데,KIA,10,2,군산
5,,,18:30,두산,넥센,3,1,목동
6,,,18:30,삼성,LG,2,0,잠실
7,,,18:30,SK,한화,4,5,대전
8,,10.03(수),17:00,SK,LG,2,3,잠실
9,,,17:00,두산,삼성,1,3,대구
10,,,17:00,KIA,한화,5,4,대전
11,,10.04(목),18:30,SK,삼성,2,4,대구
12,,,18:30,넥센,한화,1,1,대전
13,,10.05(금),18:30,삼성,KIA,0,5,무등
14,,,18:30,넥센,두산,2,4,잠실
15,,,18:30,롯데,SK,8,3,문학
16,,10.06(토),17:00,삼성,KIA,4,3,무등
17,,,17:00,LG,두산,1,0,잠실
18,,,17:00,롯데,SK,1,6,문학
0,2013,03.30(토),14:00,넥센,KIA,9,10,무등
1,,,14:00,LG,SK,7,4,문학
2,,,14:00,한화,롯데,5,6,사직
3,,,14:00,두산,삼성,9,4,대구
4,,03.31(일),14:00,넥센,KIA,6,4,무등
5,,,14:00,LG,SK,4,1,문학
6,,,14:00,한화,롯데,5,6,사직
7,,,14:00,두산,삼성,7,3,대구
0,2013,04.02(화),18:30,LG,넥센,1,3,목동
1,,,18:30,롯데,NC,4,0,마산
2,,,18:30,SK,두산,3,7,잠실
3,,,18:30,KIA,한화,9,5,대전
4,,04.03(수),18:30,LG,넥센,14,8,목동
5,,,18:30,롯데,NC,3,2,마산
6,,,18:30,SK,두산,4,1,잠실
7,,,18:30,KIA,한화,12,1,대전
8,,04.04(목),18:30,LG,넥센,3,4,목동
9,,,18:30,롯데,NC,5,1,마산
10,,,18:30,SK,두산,7,5,잠실
11,,,18:30,KIA,한화,12,4,대전
12,,04.05(금),18:30,두산,LG,4,6,잠실
13,,,18:30,KIA,롯데,9,3,사직
14,,,18:30,NC,삼성,4,10,대구
15,,,18:30,넥센,한화,3,2,대전
16,,04.06(토),17:00,두산,LG,,,잠실
17,,,17:00,KIA,롯데,,,사직
18,,,17:00,NC,삼성,,,대구
19,,,17:00,넥센,한화,,,대전
20,,04.07(일),14:00,두산,LG,5,4,잠실
21,,,14:00,KIA,롯데,3,1,사직
22,,,14:00,NC,삼성,2,4,대구
23,,,14:00,넥센,한화,5,3,대전
24,,04.09(화),18:30,두산,KIA,11,4,무등
25,,,18:30,NC,LG,5,9,잠실
26,,,18:30,넥센,SK,0,2,문학
27,,,18:30,한화,삼성,2,8,대구
28,,04.10(수),18:30,두산,KIA,3,4,무등
29,,,18:30,NC,LG,5,7,잠실
30,,,18:30,넥센,SK,0,9,문학
31,,,18:30,한화,삼성,0,4,대구
32,,04.11(목),18:30,두산,KIA,9,0,무등
33,,,18:30,NC,LG,4,1,잠실
34,,,18:30,넥센,SK,4,3,문학
35,,,18:30,한화,삼성,3,9,대구
36,,04.12(금),18:30,SK,NC,5,3,마산
37,,,18:30,삼성,넥센,0,3,목동
38,,,18:30,롯데,두산,3,3,잠실
39,,,18:30,LG,한화,6,1,대전
40,,04.13(토),17:00,SK,NC,1,4,마산
41,,,17:00,삼성,넥센,15,4,목동
42,,,17:00,롯데,두산,2,7,잠실
43,,,17:00,LG,한화,5,1,대전
44,,04.14(일),14:00,SK,NC,3,4,마산
45,,,14:00,삼성,넥센,15,4,목동
46,,,14:00,롯데,두산,6,7,잠실
47,,,14:00,LG,한화,8,0,대전
48,,04.16(화),18:30,LG,KIA,2,5,무등
49,,,18:30,넥센,롯데,7,4,사직
50,,,18:30,NC,한화,4,6,대전
51,,,18:30,SK,삼성,8,3,포항
52,,04.17(수),18:30,LG,KIA,4,9,무등
53,,,18:30,넥센,롯데,4,2,사직
54,,,18:30,NC,한화,3,4,대전
55,,,18:30,SK,삼성,5,11,포항
56,,04.18(목),18:15,SK,삼성,6,1,포항
57,,,18:30,LG,KIA,13,12,무등
58,,,18:30,넥센,롯데,14,4,사직
59,,,18:30,NC,한화,5,8,대전
60,,04.19(금),18:30,NC,넥센,0,1,목동
61,,,18:30,한화,두산,1,15,잠실
62,,,18:30,KIA,SK,4,3,문학
63,,,18:30,롯데,삼성,4,3,대구
64,,04.20(토),17:00,NC,넥센,,,목동
65,,,17:00,한화,두산,,,잠실
66,,,17:00,KIA,SK,,,문학
67,,,17:00,롯데,삼성,,,대구
68,,04.21(일),14:00,NC,넥센,2,11,목동
69,,,14:00,한화,두산,1,0,잠실
70,,,14:00,KIA,SK,9,0,문학
71,,,14:00,롯데,삼성,8,9,대구
72,,04.23(화),18:30,KIA,NC,,,마산
73,,,18:30,두산,넥센,,,목동
74,,,18:30,삼성,LG,,,잠실
75,,,18:30,SK,롯데,,,사직
76,,04.24(수),18:30,KIA,NC,5,5,마산
77,,,18:30,두산,넥센,1,9,목동
78,,,18:30,삼성,LG,3,2,잠실
79,,,18:30,SK,롯데,7,8,사직
80,,04.25(목),18:30,KIA,NC,11,4,마산
81,,,18:30,두산,넥센,6,3,목동
82,,,18:30,삼성,LG,2,1,잠실
83,,,18:30,SK,롯데,0,6,사직
84,,04.26(금),18:30,두산,NC,8,4,마산
85,,,18:30,삼성,KIA,6,0,무등
86,,,18:30,롯데,LG,4,5,잠실
87,,,18:30,한화,SK,1,6,문학
88,,04.27(토),17:00,두산,NC,8,5,마산
89,,,17:00,삼성,KIA,1,5,무등
90,,,17:00,롯데,LG,2,1,잠실
91,,,17:00,한화,SK,1,4,문학
92,,04.28(일),14:00,두산,NC,3,1,마산
93,,,14:00,삼성,KIA,4,1,무등
94,,,14:00,롯데,LG,0,4,잠실
95,,,14:00,한화,SK,5,5,문학
96,,04.30(화),18:30,LG,NC,1,2,마산
97,,,18:30,KIA,두산,5,3,잠실
98,,,18:30,넥센,삼성,3,1,대구
99,,,18:30,롯데,한화,3,9,대전
0,2013,05.01(수),18:30,LG,NC,6,7,마산
