,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
6, ,사구,사구, ,4구, , ,3땅, ,,1,0,1,0,0.305,정원석,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
7, ,유땅,우희비, ,유2병, , ,좌중안, ,,3,1,1,0,0.262,신경현,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
8, , , , , , , , , ,,0,0,0,1,0.188,전현태,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
9, , , , , , , , , ,,0,0,0,0,0.180,이희근,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
10, ,유땅,유직, , , , , , ,,2,0,0,0,0.206,손지환,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
11, , , , , ,4구, , , ,,0,0,0,0,0.243,추승우,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
12, , , , , , , ,3땅, ,,1,0,0,0,0.211,이상훈,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
13, ,유안, ,삼진, ,포희번, ,3실, ,,3,1,0,0,0.221,이대수,구장 : 대전,"관중 : 9,970",2010.08.08(일),개시 : 17:00,경기시간 : 3:23,한화,롯데,,
0,포파, ,투희번, ,3희번, ,유직, ,우희비,,2,0,1,0,0.288,장민석,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
1,1번, ,중비, ,3직, ,유땅, ,2안,,5,1,1,0,0.261,김민우,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
2,2땅, ,중안, ,4구, , ,유땅, ,,3,1,2,0,0.274,유한준,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
3, ,4구,좌안, ,1땅, , ,우비, ,,3,1,0,0,0.298,강병식,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
4, ,삼진, ,중안, ,투땅, ,삼진, ,,4,1,0,0,0.277,송지만,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
5, ,중비, ,우비, ,좌2, , ,삼진,,4,1,0,0,0.309,강정호,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
6, ,2땅, ,2땅, ,1땅, , ,우중안,,4,1,0,0,0.278,이숭용,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
7, , , , , , , , , ,,0,0,0,1,0.262,김일경,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
8, , , , , , , , , ,,0,0,0,0,0.214,장영석,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
9, , ,좌안,삼진, ,유땅, , ,중안,,4,2,0,1,0.240,강귀태,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
10, , , , , , , , , ,,0,0,0,1,0.167,조재호,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
11, , , , , , , , , ,,0,0,0,0,0.086,허준,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
12, , ,1희선, ,4구, ,삼진, ,4구,,1,0,0,1,0.240,김민성,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,넥센,두산,,
0,좌비, ,2안, ,우안, ,유땅, ,2안,,5,3,0,2,0.328,이종욱,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
1,중비, ,삼진, ,중2, ,3땅, ,우안,,5,2,2,0,0.228,고영민,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
2,우중안, , ,중안,삼진, ,중비, ,고4,,4,2,0,0,0.300,김현수,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
3,중비, , ,우비,1땅, , ,중2, ,,4,1,0,0,0.321,최준석,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
4, , , , , , , , ,좌안,,1,1,1,0,0.205,김재호,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
5, ,삼진, ,2땅, ,우안, ,포희번, ,,3,1,0,0,0.260,이성열,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
6, ,우비, ,4구, , , , , ,,1,0,0,0,0.267,이원석,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
7, , , , , ,투2안, ,투땅, ,,2,1,0,1,0.291,오재원,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
8, ,삼진, ,우비, ,1희번, ,우안, ,,3,1,1,1,0.286,손시헌,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
9, , ,중비, ,우비, , , , ,,2,0,0,0,0.263,최승환,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
10, , , , , ,중비, ,우중2, ,,2,1,1,0,0.295,정수빈,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
11, , ,좌비, ,3실,우비, , , ,,3,0,0,1,0.277,임재철,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
12, , , , , , , ,좌비, ,,1,0,0,0,0.265,양의지,구장 : 잠실,"관중 : 9,184",2010.08.11(수),개시 : 18:30,경기시간 : 3:43,두산,넥센,,
0,삼진, ,삼진, , ,우2,유2병, ,2땅,,5,1,0,1,0.282,박용택,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
1,유땅, ,삼진, , ,좌중안, ,좌비, ,,4,1,1,0,0.248,박경수,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
2,2비, , ,유땅, ,삼진, ,사구, ,,3,0,0,0,0.269,이택근,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
3, , , , , , , , , ,,0,0,0,0,0.378,윤요섭,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
4, ,우2, ,삼진, ,좌안, ,중비, ,,4,2,0,0,0.313,조인성,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
5, ,2땅, ,좌비, ,4구, ,2비, ,,3,0,0,0,0.351,이진영,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
6, ,3땅, , ,중안,삼진, , ,중비,,4,1,0,0,0.260,정성훈,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
7, ,삼진, , ,좌비, , , , ,,2,0,0,0,0.287,이병규,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
8, , , , , , ,좌안, ,삼진,,2,1,0,0,0.375,김준호,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
9, , ,중안, ,삼진, , , , ,,2,1,0,0,0.295,박용근,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
10, , , , , , ,4구, , ,,0,0,0,0,0.294,이병규,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
11, , , , , , , , , ,,0,0,0,0,0.000,윤진호,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
12, , , , , , , , ,좌안,,1,1,0,0,0.243,오지환,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
13, , ,유땅, ,2땅, ,2땅, ,중안,,4,1,0,0,0.269,이대형,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,LG,SK,,
0,4구,중안,삼진, , ,우비, ,3병, ,,4,1,0,1,0.339,김강민,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
1,3희번,유땅, ,유땅, ,1땅, , , ,,3,0,1,0,0.298,정근우,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
2,우중안,좌비, ,1땅, , ,4구, , ,,3,1,1,1,0.303,김재현,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
3, , , , , , , , , ,,0,0,0,0,0.261,김연훈,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
4,우안,사구, ,3땅, , ,32병, , ,,3,1,0,1,0.259,박경완,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
5,우안,사구, , ,1땅, ,투땅, , ,,3,1,1,0,0.326,박정권,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
6,우희비,3땅, , ,삼진, , ,좌안, ,,3,1,1,1,0.290,최정,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
7,좌2, ,중안, ,좌비, , , , ,,3,2,0,0,0.205,최동수,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
8, , , , , , , ,좌안, ,,1,1,0,0,0.251,박재상,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
9,3파, ,1희번, , ,우안, ,유땅, ,,3,1,1,0,0.292,나주환,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
10, ,4구,삼진, , ,투희번, ,좌안, ,,2,1,0,1,0.241,조동화,구장 : 문학,"관중 : 9,227",2010.08.11(수),개시 : 18:29,경기시간 : 3:09,SK,LG,,
0,3땅, ,3땅, ,2비, , ,삼진, ,,4,0,0,0,0.300,조동찬,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
1, , , , , , , , , ,,0,0,0,0,0.214,임익준,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
2,4구, ,중비, , ,삼진, , , ,,2,0,0,0,0.274,이영욱,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
3, , , , , , , ,중비, ,,1,0,0,0,0.204,강봉규,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
4,삼진, , ,좌홈, ,4구, ,우중홈, ,,3,2,2,2,0.294,박석민,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
5, ,삼진, ,삼진, , , , , ,,2,0,0,0,0.291,채태인,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
6, , , , , ,좌중안, , , ,,1,1,0,0,0.308,조영훈,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
7, , , , , , , ,중비, ,,1,0,0,0,0.281,오정복,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
8, ,우2, ,1땅, ,좌비, , ,3비,,4,1,0,0,0.258,최형우,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
9, ,삼진, ,2땅, , ,중안, ,유땅,,4,1,0,0,0.293,신명철,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
10, ,유땅, , ,삼진, ,중비, ,2땅,,4,0,0,0,0.306,박한이,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
11, , ,중안, , , , , , ,,1,1,0,0,0.265,진갑용,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
12, , , , ,좌2, ,중비, , ,,2,1,0,0,0.271,이정식,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
13, , ,우비, ,1비, ,삼진, , ,,3,0,0,0,0.241,김상수,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,삼성,롯데,,
0,우비, ,좌안,1땅, ,좌안, ,우비, ,,5,2,1,1,0.275,김주찬,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
1,삼진, ,좌중안,유비, ,우안, , , ,,4,2,1,1,0.330,조성환,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
2,투땅, ,중안, ,유땅,우비, , , ,,4,1,1,1,0.358,홍성흔,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
3, ,3직,중홈, ,삼진, ,2비, , ,,4,1,2,1,0.366,이대호,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
4, , , , , , , , , ,,0,0,0,0,0.275,문규현,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
5, ,4구,우안, ,4구, ,우비, , ,,2,1,0,1,0.260,가르시아,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
6, ,중비,우2, ,투땅, ,삼진, , ,,4,1,0,1,0.300,강민호,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
7, ,1비,좌홈, , ,우비, ,3땅, ,,4,1,3,1,0.279,전준우,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
8, , ,유땅/ 우비, , ,삼진, ,좌안, ,,4,1,0,0,0.220,황재균,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
9, , ,좌비,유직, ,우2, ,중비, ,,4,1,0,1,0.250,박종윤,구장 : 사직,"관중 : 8,696",2010.08.11(수),개시 : 18:29,경기시간 : 2:35,롯데,삼성,,
0,4구,4구,4구, ,투땅, ,유직, ,좌안,,3,1,0,1,0.318,이용규,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
1,유땅,중2,좌안, ,좌비, , ,1실,사구,,5,2,4,2,0.339,신종길,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
2,2땅,우안,2비, ,유땅, , ,4구,2비,,5,1,1,1,0.207,나지완,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
3,유비,우2, ,삼진, ,2땅, ,1땅, ,,5,1,1,2,0.298,최희섭,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
4, ,4구/ 좌안, ,좌중홈, ,투땅, ,2땅, ,,4,2,3,2,0.225,김상현,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
5, , , , , , , , , ,,0,0,0,0,0.274,안치홍,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
6, ,우중안/ 2비, ,좌비, ,좌안, ,좌희비, ,,4,2,1,1,0.293,김선빈,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
7, ,좌안,4구,투3안, ,우비, ,3땅, ,,4,2,1,2,0.280,박기남,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
8, ,투희번,좌비,좌안, , ,삼진, , ,,3,1,0,0,0.257,김상훈,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
9, , , , , , , , ,중비,,1,0,0,0,0.259,차일목,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
10, ,유비,유땅,좌비, , ,좌비, , ,,4,0,0,0,0.246,이현곤,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
11, , , , , , , , ,우비,,1,0,0,0,0.247,채종범,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
12, , , , , , , , , ,,0,0,0,0,0.000,윤석민,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,KIA,한화,,
0,3파, ,좌중2, ,2비, ,중비, ,포땅,,5,1,0,0,0.287,김경언,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
1,중비, ,1비, , ,중안, ,좌중홈, ,,4,2,1,1,0.253,강동우,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
2,1파, ,투땅, , ,2유병, , , ,,3,0,0,0,0.231,장성호,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
3, , , , , , , ,우중안, ,,1,1,0,0,0.289,정현석,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
4, ,삼진, ,좌비, ,우안, ,2비, ,,4,1,0,0,0.284,김태완,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
5, ,좌안, ,삼진, ,중안, ,우비, ,,4,2,0,1,0.307,정원석,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
6, ,우중2, ,3땅, , , , , ,,2,1,1,0,0.264,신경현,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
7, , , , , ,유직, ,좌비, ,,2,0,0,0,0.177,이희근,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
8, ,삼진, , ,삼진, ,2땅, ,우2,,4,1,0,0,0.243,추승우,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
9, , , , , , , , , ,,0,0,0,0,0.206,손지환,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
10, ,삼진, , ,우안, ,좌중안, ,4구,,3,2,0,0,0.202,전현태,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
11, , ,우비, ,우비, ,투땅, , ,,3,0,0,0,0.219,이대수,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
12, , , , , , , , ,투2병,,1,0,0,0,0.226,오선진,구장 : 청주,"관중 : 5,139",2010.08.11(수),개시 : 18:30,경기시간 : 3:04,한화,KIA,,
0,사구, ,좌안,삼진, , ,4구, ,중안,,3,2,0,3,0.305,조동찬,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
1,투희번, ,좌중안, ,3땅, , , , ,,2,1,0,1,0.283,오정복,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
2, , , , , , ,투희실, ,투희번,,0,0,0,0,0.308,조영훈,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
3,좌홈, ,우안, ,중2, ,고4, ,중비,,4,3,3,3,0.301,박석민,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
4,1땅, ,2땅, ,중안, , , , ,,3,1,2,1,0.291,채태인,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
5, , , , , , ,삼진, , ,,1,0,0,0,0.203,강봉규,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
6, , , , , , , , ,4구,,0,0,0,1,0.274,이영욱,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
7,삼진, ,우희비, ,삼진, ,삼진, ,4구,,3,0,1,1,0.256,최형우,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
8, ,중비,우안, ,좌안, ,유땅, ,우2,,5,3,3,0,0.298,신명철,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
9, ,4구,1땅, , ,1땅, ,2땅,고4,,3,0,0,0,0.303,박한이,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
10, ,우안, ,삼진, ,삼진, ,중비, ,,4,1,0,0,0.270,이정식,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
11, , , , , , , , ,좌중안,,1,1,1,0,0.268,진갑용,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
12, ,유병, ,중비, ,2직, ,중비, ,,4,0,0,0,0.236,김상수,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,삼성,롯데,,
0,3안, ,중비,유땅, , ,투직,2땅, ,,5,1,0,1,0.274,김주찬,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
1,좌중안, ,좌홈, ,좌2, ,우안, ,우안,,5,5,1,4,0.340,조성환,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
2,우중안, ,중비, ,유땅, ,2비, ,좌안,,5,2,1,0,0.359,홍성흔,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
3,삼진, ,3땅, ,좌희비, ,좌홈, ,삼진,,4,1,3,1,0.365,이대호,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
4,중희비, , ,4구,좌안, ,좌홈, ,삼진,,3,2,2,1,0.303,강민호,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
5,유비, , ,좌중안,삼진, ,좌안, ,2땅,,5,2,0,0,0.262,가르시아,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
6, ,삼진, ,포파, ,유땅,삼진, , ,,4,0,0,0,0.275,전준우,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
7, ,유땅, ,삼진, ,3땅, ,중비, ,,4,0,0,0,0.263,문규현,구장 : 사직,"관중 : 23,260",2010.08.12(목),개시 : 18:30,경기시간 : 3:47,롯데,삼성,,
