,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
3, , , , , , , , , ,0,0,0,0,0.229,김인호,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
4,좌비, ,삼진, , ,우비,중안, ,4구,4,1,0,0,0.273,박재홍,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
5, ,좌비, ,좌안, ,4구,중비, ,중안,4,2,0,2,0.262,심정수,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
6, ,1땅, ,우3, ,중안,2땅, ,중비,5,2,1,2,0.298,이숭용,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
7, ,좌2, ,4구, ,4구,삼진, ,중비,3,1,0,2,0.274,박경완,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
8, , , , , , , , , ,0,0,0,0,0.000,장광호,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
9, ,중홈, ,유2병, , , , , ,2,1,2,1,0.276,필립스,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
10, , , , , ,좌안, ,우비,삼진,3,1,2,1,0.300,이명수,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
11, ,3땅, ,삼진, ,4구, ,투비, ,3,0,0,0,0.261,퀸란,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
12, , ,우비, ,중비,투땅, ,4구, ,3,0,1,0,0.276,박진만,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,현대,한화,,,,,,
0,유안,1땅, , ,투땅, ,2땅, ,유땅,5,1,0,1,0.299,김수연,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
1,좌비, ,삼진, ,3실, ,삼진, ,삼진,5,0,0,1,0.256,이영우,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
2,투안, ,삼진, ,우중2, ,삼진, , ,4,2,1,0,0.307,데이비스,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
3,우희비, ,삼진, ,4구, , ,우비, ,2,0,1,0,0.367,장종훈,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
4,4구, , ,2땅,우비, , ,4구, ,2,0,0,0,0.263,송지만,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
5, , , , , , , , , ,0,0,0,0,0.258,신국환,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
6,유땅, , ,2안, ,2땅, ,중비, ,4,1,0,0,0.289,강석천,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
7, ,우비, ,유병, ,중비, , , ,3,0,0,0,0.222,허준,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
8, , , , , , , ,우비, ,1,0,0,0,0.400,김진삼,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
9, ,삼진, , , , , , , ,1,0,0,0,0.172,황우구,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
10, , , , ,3땅, , , , ,1,0,0,0,0.242,조정권,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
11, , , , , ,4구, , ,유직,1,0,0,0,0.000,서창호,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
12, ,중안, , ,유실,중비, , ,2실,4,1,0,1,0.158,조경택,구장 : 청주,"관중 : 5,538",2001.05.16(수),개시 : 18:30,경기시간 : 3:10,한화,현대,,,,,,
0,2비,유땅, , ,좌2,3땅, , ,중안,5,2,0,2,0.276,박현승,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
1,중비, ,2땅, ,우중2, ,중비, ,포땅,5,1,1,1,0.286,이계성,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
2,좌안, ,2땅, ,4구, ,중비, ,4구,3,1,0,1,0.319,김응국,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
3,삼진, ,4구, ,삼진, ,우중홈, ,4구,3,1,2,1,0.319,호세,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
4, , , , , , , , , ,0,0,0,1,0.143,임재철,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
5, ,중안,우비, ,사구, ,투땅, ,중희비,3,1,1,0,0.315,조경환,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
6, , , , , , , , , ,0,0,0,0,0.286,박종일,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
7, ,1땅, ,3땅,유땅, , ,삼진,고4,4,0,0,1,0.269,얀,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
8, ,유안, ,2땅, ,1비, ,1땅,좌안,5,2,2,1,0.320,김민재,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
9, ,삼진, ,우비, ,2땅, , , ,3,0,0,0,0.174,신명철,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
10, , , , , , , ,좌안, ,1,1,0,0,0.292,김대익,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
11, , , , , , , , ,유2병,1,0,0,0,0.235,조성환,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
12, ,좌안, , ,2땅,우안, ,삼진, ,4,2,2,0,0.276,최기문,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,롯데,삼성,,,,,,
0,4구,2병, , ,중비, ,투번, , ,3,0,0,1,0.260,강동우,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
1,투희번, ,우안, ,중안, ,3파, , ,3,2,0,0,0.264,박한이,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
2,우중2, ,중비, ,삼진, , ,1땅, ,4,1,1,1,0.314,이승엽,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
3,우안, ,4구, , ,삼진, ,2비, ,3,1,1,0,0.288,마해영,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
4,좌비, ,유2병, , ,삼진, ,4구, ,3,0,0,0,0.277,마르티네,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
5,3땅, , ,2비, ,4구, ,3땅, ,3,0,0,0,0.319,진갑용,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
6, ,좌2, ,좌홈, ,4구, , ,중비,3,2,1,2,0.308,김한수,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
7, ,1실, ,1파, ,삼진, , ,삼진,4,0,0,0,0.302,박정환,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
8, ,우희비, ,삼진, , , , , ,1,0,1,0,0.230,정경배,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
9, , , , , , ,중비, , ,1,0,0,0,0.000,남기헌,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
10, , , , , , , , , ,0,0,0,0,0.258,김수관,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
11, , , , , , , , ,유땅,1,0,0,0,0.314,김승권,구장 : 시민,"관중 : 10,541",2001.05.17(목),개시 : 18:30,경기시간 : 3:11,삼성,롯데,,,,,,
0,우안, ,32병, ,우안, ,2땅, , ,4,2,0,1,0.269,손차훈,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
1,중안, , ,4구,삼진, , , , ,2,1,0,0,0.208,양용모,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
2, , , , , , , ,삼진, ,1,0,0,0,0.235,이진영,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
3,유2병, , ,좌비, ,유땅, ,우안, ,4,1,0,0,0.355,채종범,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
4,우비, , ,우비, ,중비, ,삼진, ,4,0,0,0,0.303,에레라,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
5, ,유땅, ,4구, ,삼진, ,유땅, ,3,0,0,0,0.208,안재만,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
6, ,삼진, ,우비, , ,삼진, ,삼진,4,0,0,0,0.275,강혁,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
7, ,유땅, , ,2땅, ,4구, , ,2,0,0,0,0.111,추성건,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
8, , , , , , , , ,삼진,1,0,0,1,0.000,박재상,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
9, , ,중비, ,4구, ,좌안, ,2땅,3,1,0,0,0.238,최태원,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
10, , ,좌안, ,삼진, , , , ,2,1,0,0,0.182,강성우,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
11, , , , , , ,유땅, , ,1,0,0,0,0.312,윤재국,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
12, , , , , , , , , ,0,0,0,0,0.000,정상호,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,SK,KIA,,,,,,
0,좌비, ,3땅,유땅, , ,투번, , ,4,0,0,0,0.206,타바레스,구장 : 무등,"관중 : 3,198",2001.05.17(목),개시 : 18:30,경기시간 : 2:45,KIA,SK,,,,,,
