,0,1,2,3,4,5,6,7,8,9,10,11,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
8, ,좌2, ,삼진,삼진, , ,우비, ,,,,4,1,1,0,0.258,안치홍,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
9, , , , , , , , ,중비,,,,1,0,0,0,0.154,박기남,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
10, ,유땅, ,삼진, ,사구, ,2땅, ,,,,3,0,0,0,0.204,이현곤,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
11, , , , , , , , ,4구,,,,0,0,0,0,0.205,김상훈,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
12, , , , , , , , , ,,,,0,0,0,1,0.172,김선빈,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
0,중2, ,유땅, ,중비, ,좌비, , ,,,,4,1,0,1,0.336,황재균,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
1,투희번, ,2땅, ,2땅, , ,좌중안, ,,,,3,1,0,0,0.263,정수성,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
2,4구, ,삼진, , ,삼진, ,투유병, ,,,,3,0,0,0,0.298,이택근,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
3,4구, , ,3땅, ,우비, ,2비, ,,,,3,0,0,0,0.287,브룸바,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
4,2땅, , ,2땅, ,중안, , ,중홈,,,,4,2,2,1,0.308,클락,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
5,1땅, , ,삼진, ,중비, , , ,,,,3,0,0,0,0.182,강병식,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
6, , , , , , , , ,우비,,,,1,0,0,0,0.182,오윤,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
7, ,3땅, , ,2땅, ,3땅, , ,,,,3,0,0,0,0.275,강귀태,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
8, , , , , , , , ,삼진,,,,1,0,0,0,0.231,허준,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
9, ,삼진, , ,좌중홈, ,2안, ,삼진,,,,4,2,1,1,0.353,김민우,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
10, ,유땅, , ,우중2, ,1땅, , ,,,,3,1,0,0,0.168,강정호,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,,KIA
0,1땅,좌중안, , ,삼진,투땅, , ,좌비,,,,5,1,2,0,0.500,박용택,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
1,좌안, ,2땅, , ,삼진,좌안, , ,,,,4,2,0,1,0.300,이대형,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
2, , , , , , , , ,3땅,,,,1,0,0,0,0.233,안치용,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
3,2땅, ,3땅, , ,좌중2,우비, , ,,,,4,1,0,1,0.282,정성훈,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
4,우중2, ,2땅, , ,중안,삼진, , ,,,,4,2,2,0,0.424,페타지니,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
5,좌비, , ,1땅, ,2땅,우비, , ,,,,4,0,0,1,0.287,이진영,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
6, , , , , , , , , ,,,,0,0,0,0,0.000,오태근,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
7, ,좌안, ,중비, ,유안, ,중비, ,,,,4,2,0,2,0.338,최동수,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
8, ,사구, ,우비, ,사구, , , ,,,,1,0,0,1,0.202,박경수,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
9, , , , , , , ,1파, ,,,,1,0,0,1,0.000,김태완,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
10, ,투희번, , ,3땅,1실, ,우비, ,,,,3,0,0,0,0.222,김정민,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
11, ,유땅, , ,삼진,좌안, , ,삼진,,,,4,1,0,0,0.213,권용관,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,LG,두산
0,삼진, , ,중비, ,중비, , ,2실,,,,4,0,0,0,0.209,고영민,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
1,삼진, , ,삼진, , ,삼진, ,4구,,,,3,0,0,0,0.238,임재철,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
2,1땅, , ,3땅, , ,중비, ,유2병,,,,4,0,0,0,0.423,김현수,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
3, ,2비, , ,우2, ,좌홈, , ,,,,3,2,1,1,0.372,김동주,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
4, ,4구, , ,유땅, ,삼진, , ,,,,2,0,0,0,0.404,최준석,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
5, ,유2병, , ,삼진, , ,삼진, ,,,,3,0,0,0,0.278,이원석,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
6, , ,중비, ,포파, , ,유땅, ,,,,3,0,0,0,0.229,손시헌,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
7, , ,삼진, , ,유땅, , , ,,,,2,0,0,0,0.173,최승환,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
8, , , , , , , ,삼진, ,,,,1,0,0,0,0.267,김진수,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
9, , ,우비, , ,3직, , ,삼진,,,,3,0,0,0,0.231,민병헌,구장 : 잠실,"관중 : 16,446",2009.05.07(목),개시 : 18:31,경기시간 : 2:39,두산,LG
0,좌중홈, ,우중2, ,유땅, ,3땅, ,삼진,,,,5,2,1,2,0.243,최정,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
1,1땅, ,투희번, ,4구, ,1땅, ,좌중2,,,,3,1,0,0,0.297,박재상,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
2,좌홈, ,우중안, ,유직, ,4구, ,삼진,,,,4,2,2,1,0.281,박경완,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
3,유땅, ,삼진, ,우비, ,4구, , ,,,,3,0,0,0,0.323,이호준,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
4,투땅, ,삼진, , ,중안,2땅, , ,,,,4,1,0,0,0.279,박정권,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
5, ,좌중2, ,1비, ,중안, ,유땅, ,,,,4,2,0,0,0.304,안경현,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
6, ,3희번, ,삼진, ,3땅, ,좌안, ,,,,3,1,0,0,0.357,박정환,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
7, ,2땅, ,투안, ,1비, ,3병, ,,,,4,1,0,0,0.262,나주환,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
8, ,삼진, ,삼진, , , , , ,,,,2,0,0,0,0.121,조동화,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
9, , , , , ,중비, , , ,,,,1,0,0,0,0.281,모창민,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
10, , , , , , , , ,2땅,,,,1,0,0,0,0.237,김재현,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,SK,롯데
0,중안, ,삼진, ,중2,3직, , , ,,,,4,2,1,2,0.310,김주찬,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
1,우중안, ,삼진, ,좌중안, ,1땅, , ,,,,4,2,1,0,0.308,이승화,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
2,우희비, ,1안, ,투땅, ,중비, , ,,,,3,1,1,0,0.333,이인구,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
3,유병, ,3직, ,고4, ,포파, , ,,,,3,0,0,0,0.255,이대호,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
4, , , , , , , , , ,,,,0,0,0,0,0.197,박기혁,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
5, ,투땅, ,삼진,삼진, , ,2파, ,,,,4,0,0,0,0.204,가르시아,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
6, ,좌2, ,중비, ,유땅, ,4구, ,,,,3,1,0,1,0.245,김민성,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
7, ,중안, ,2땅, ,4구, , , ,,,,2,1,1,0,0.400,박정준,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
8, , , , , , , ,2병, ,,,,1,0,0,0,0.230,강민호,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
9, ,삼진, , ,좌중2,1안, , , ,,,,3,2,0,1,0.308,최기문,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
10, , , , , , , , , ,,,,0,0,0,0,0.000,최만호,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
11, ,1땅, , ,3희번,1직, , , ,,,,2,0,0,0,0.154,박남섭,구장 : 사직,"관중 : 11,195",2009.05.07(목),개시 : 18:30,경기시간 : 3:06,롯데,SK
0,좌비,좌중2, ,삼진, ,중비, ,우비, ,,,,5,1,2,1,0.300,신명철,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
1,좌안,우2, ,중비, ,1파, ,삼진, ,,,,5,2,1,1,0.312,강봉규,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
2,4구,4구, ,좌안, ,유땅, , ,중안,,,,3,2,0,1,0.268,박한이,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
3,유비,2유병, ,좌비, , ,삼진, ,4구,,,,4,0,0,1,0.257,최형우,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
4,중안, ,삼진, ,유땅, ,2땅, , ,,,,4,1,1,0,0.333,진갑용,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
5, , , , , , , , ,좌안,,,,1,1,1,0,0.311,현재윤,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
6,삼진, ,좌비, ,우비, , , , ,,,,3,0,0,0,0.228,우동균,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
7, , , , , , ,좌안, ,투희번,,,,1,1,0,0,0.234,조동찬,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
8, ,중안,4구, ,사구, ,우안, ,우희비,,,,2,2,1,1,0.345,김창희,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
9, ,우안,우안, ,우안, ,우비, ,중비,,,,5,3,0,1,0.267,김상수,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
10, ,포희번,포파, ,삼진, , , , ,,,,2,0,0,0,0.333,손주인,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
11, , , , , , , ,3땅, ,,,,1,0,0,0,0.167,김재걸,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,삼성,한화
0,유땅, , ,2안,중비, ,중비, ,좌비,,,,5,1,0,1,0.300,강동우,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
1,우비, , ,우안,유땅, ,삼진, ,중홈,,,,5,2,3,1,0.400,이여상,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
2,우비, , ,중안, ,좌안, ,삼진,포비,,,,5,2,1,1,0.330,김태완,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
3, ,2땅, ,우비, ,좌비, ,3땅,유땅,,,,5,0,0,0,0.349,김태균,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
4, ,삼진, ,4구, ,4구, ,4구, ,,,,1,0,0,0,0.452,이도형,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
5, ,삼진, ,삼진, ,1땅, ,4구, ,,,,3,0,0,0,0.258,연경흠,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
6, , ,중비,3비, , , , , ,,,,2,0,0,0,0.233,신경현,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
7, , , , , ,4구, , , ,,,,0,0,0,0,0.281,이범호,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
8, , , , , , , ,삼진, ,,,,1,0,0,0,0.250,박노민,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
9, , ,유땅, ,중비, , , , ,,,,2,0,0,0,0.180,송광민,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
10, , , , , ,삼진, , , ,,,,1,0,0,0,0.297,디아즈,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
11, , , , , , , , ,4구,,,,0,0,0,1,0.000,강병수,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
12, , ,삼진, ,우3, ,삼진, ,4구,,,,3,1,0,1,0.250,오선진,구장 : 대전,"관중 : 4,947",2009.05.07(목),개시 : 18:30,경기시간 : 3:18,한화,삼성
0,중비, ,투희번,삼진, ,사구, ,중비,4구,,,,3,0,0,0,0.471,박용택,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
1, , , , , , , , , ,,,,0,0,0,0,0.254,조인성,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
2,1땅, ,2땅, ,투안,투땅, ,우안,유안,,,,6,3,1,2,0.310,이대형,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
3,삼진, ,유땅, ,3땅, ,좌중홈,중안,우비,,,,6,2,2,2,0.284,정성훈,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
4, ,좌안, ,삼진,우중안, ,4구,4구, ,,,,3,2,1,1,0.432,페타지니,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
5, , , , , , , , , ,,,,0,0,0,0,0.202,박경수,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
6, ,삼진, ,중안,삼진, ,중비,좌안, ,,,,5,2,2,1,0.341,최동수,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
7, ,좌홈, ,4구,삼진, ,2병,유땅, ,,,,4,1,2,2,0.286,이진영,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
8, , , , , , , , , ,,,,0,0,0,0,0.000,오태근,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
9, ,4구, ,중2, ,좌중안, ,3땅,우비,,,,4,2,2,0,0.500,박용근,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
10, ,유땅, ,좌안, ,포희번, ,4구, ,,,,2,1,0,1,0.241,김정민,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
11, , , , , , , , ,중홈,,,,1,1,1,1,0.241,안치용,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
12, , ,중안,4구, ,투땅, ,4구, ,,,,2,1,0,1,0.219,권용관,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
13, , , , , , , , ,중비,,,,1,0,0,0,0.000,김태완,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,LG,삼성
0,중비, ,중홈, ,4구, ,유직, , ,,,,3,1,1,1,0.302,신명철,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
1, , , , , , , , ,1땅,,,,1,0,0,0,0.183,채태인,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
2,4구, ,중안, ,삼진, ,2땅, , ,,,,3,1,0,0,0.313,강봉규,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
3,유직, ,유땅, ,4구, ,좌2, , ,,,,3,1,0,0,0.273,박한이,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
4,중비, , ,우안, ,중비,삼진, , ,,,,4,1,0,0,0.256,최형우,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
5, ,투땅, ,삼진, , , , , ,,,,2,0,0,0,0.323,진갑용,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
6, , , , , ,우중안, ,우비, ,,,,2,1,0,0,0.317,현재윤,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
7, ,유땅, ,삼진, ,유땅, ,2땅, ,,,,4,0,0,1,0.322,김창희,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
8, ,삼진, ,좌비, ,우중홈, ,좌비, ,,,,4,1,2,1,0.229,우동균,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
9, , ,2직, ,유땅,중안, , ,2땅,,,,4,1,0,0,0.266,김상수,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
10, , ,유땅, ,중안, , , , ,,,,2,1,0,0,0.375,손주인,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
11, , , , , ,2땅, , ,유비,,,,2,0,0,0,0.227,조동찬,구장 : 시민,"관중 : 3,828",2009.05.08(금),개시 : 18:31,경기시간 : 3:38,삼성,LG
0,3번, ,삼진, , ,삼진,2비, , ,,,,4,0,0,0,0.319,이인구,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
1,중비, ,2땅, , ,4구, ,2땅, ,,,,3,0,0,0,0.232,김민성,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
2,2직, , ,유땅, ,포파, , , ,,,,3,0,0,0,0.303,김주찬,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
3, , , , , , , ,중안, ,,,,1,1,0,1,0.500,박정준,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
4, ,중홈, ,유땅, ,중안, ,우중홈, ,,,,4,3,3,2,0.273,이대호,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
5, ,좌중2, ,유땅, ,4구, ,유비, ,,,,3,1,0,0,0.233,강민호,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
6, ,삼진, , ,1땅,포파, ,삼진, ,,,,4,0,0,0,0.196,가르시아,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
7, , , , , , , , , ,,,,0,0,0,0,0.154,박남섭,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
8, ,1비, , ,삼진, ,유땅, , ,,,,3,0,0,0,0.244,정보명,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
9, , , , , , , , ,삼진,,,,1,0,0,0,0.136,손아섭,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
10, ,우안, , ,좌안, ,좌2, ,유땅,,,,4,3,0,0,0.227,박기혁,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
11, , ,삼진, ,삼진, ,유비, ,삼진,,,,4,0,0,0,0.286,이승화,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,롯데,KIA
0,2땅, ,우안, ,4구,좌중3, ,유땅, ,,,,4,2,1,1,0.330,김원섭,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
1,사구, ,1땅, ,좌안,좌비, , , ,,,,3,1,0,1,0.260,안치홍,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
2,삼진, ,좌비, ,좌중안, ,1땅, , ,,,,4,1,1,0,0.271,장성호,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
3,유비, , ,4구,중희비, ,1땅, , ,,,,2,0,1,0,0.324,최희섭,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
4, ,삼진, ,유땅,삼진, ,삼진, , ,,,,4,0,0,0,0.277,김상현,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
5, , , , , , , , , ,,,,0,0,0,0,0.154,박기남,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
6, ,유땅, ,사구, ,유땅, ,좌안, ,,,,3,1,0,0,0.235,차일목,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
7, , , , , , , , , ,,,,0,0,0,0,0.172,김선빈,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
8, ,중비, ,3땅, ,삼진, ,투희번, ,,,,3,0,0,0,0.198,김상훈,구장 : 무등,"관중 : 6,447",2009.05.08(금),개시 : 18:31,경기시간 : 2:53,KIA,롯데
