,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
3,삼진, ,1땅, ,1땅, ,중비,유땅, ,,,5,0,0,0,0.325,서건창,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
4, , , , , , , , , ,,,0,0,0,0,0.000,김지수,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
5, ,좌중안,좌안, ,4구, ,2땅, , ,,,3,2,0,1,0.350,윤석민,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
6, ,좌홈,삼진, ,삼진, ,4구, , ,,,3,1,2,2,0.347,허정협,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
7, ,3좌안,삼진, ,2직, , , , ,,,3,1,0,0,0.368,김태완,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
8, , , , , , ,우2, , ,,,1,1,1,0,0.386,채태인,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
9, ,우중안, ,중안, ,중비,포파, , ,,,4,2,0,0,0.275,김민성,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
10, ,포파, ,삼진, , , , , ,,,2,0,0,0,0.000,김민준,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
11, , , , , ,유땅, ,좌비, ,,,2,0,0,0,0.295,이정후,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
12, ,삼진, ,삼진, ,삼진, ,좌안, ,,,4,1,0,0,0.091,주효상,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
13, , , , , , , , , ,,,0,0,0,0,0.167,김재현,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
0,2땅, ,2땅, ,유실,삼진, , , ,,,4,0,0,1,0.239,이대형,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
1, , , , , , , , ,4구,,,0,0,0,0,0.333,윤요섭,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
2, , , , , , , , , ,,,0,0,0,0,0.139,오태곤,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
3,좌비, ,1비, ,2안, ,2땅, , ,,,4,1,0,0,0.250,김진곤,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
4, , , , , , , , ,삼진,,,1,0,0,0,0.368,오정복,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
5,삼진, ,우안, ,4구, ,삼진, , ,,,3,1,0,0,0.313,박경수,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
6, ,유안,좌비, ,유비, ,우비, , ,,,4,1,0,0,0.267,유한준,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
7, ,우안, ,좌비,2실, , ,삼진, ,,,4,1,1,0,0.274,이진영,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
8, ,좌비, ,중안,삼진, , ,삼진, ,,,4,1,0,0,0.250,유민상,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
9, ,타방, ,중비,1비, , , , ,,,2,0,0,0,0.206,이해창,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
10, , , , , , , ,2땅, ,,,1,0,0,0,0.286,장성우,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
11, ,삼진, ,중안, ,우비, , ,삼진,,,4,1,0,0,0.219,박기혁,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
12, ,삼진, ,1파, ,삼진, , , ,,,3,0,0,0,0.246,심우준,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
13, , , , , , , , ,좌비,,,1,0,0,0,0.313,정현,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,KT,NC,
0,2땅, ,좌비, ,1땅, , , , ,,,3,0,0,0,0.250,이종욱,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
1, , , , , , ,좌비, , ,,,1,0,0,0,0.267,김준완,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
2,삼진, , ,투땅, ,좌비, ,좌비, ,,,4,0,0,0,0.281,지석훈,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
3,2땅, , ,4구, ,중홈, ,삼진, ,,,3,1,1,2,0.330,나성범,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
4, ,우비, ,좌2, ,중비, ,2비, ,,,4,1,1,0,0.292,스크럭스,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
5, ,좌안, ,삼진, ,삼진, , , ,,,3,1,0,0,0.315,권희동,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
6, , , , , , , , , ,,,0,0,0,0,0.149,김성욱,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
7, ,유땅, ,유안, , ,유땅, , ,,,3,1,0,0,0.338,모창민,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
8, ,2땅, ,2땅, , ,우비, , ,,,3,0,0,0,0.081,박석민,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
9, , ,유비, ,2땅, ,좌안, , ,,,3,1,0,0,0.270,김태군,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
10, , ,2땅, , , , , , ,,,1,0,0,0,0.294,이상호,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
11, , , , ,유땅, ,4구, , ,,,1,0,0,0,0.235,도태훈,구장 : 마산,"관중 : 4,216",2017.04.25(화),개시 : 18:31,경기시간 : 2:41,NC,KT,
0,4구, , , , , , , , ,,,0,0,0,1,0.271,김강민,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
1, ,1땅,좌직, , ,사구, ,삼진, ,,,3,0,0,0,0.294,정진기,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
2,우안, ,우홈,2땅, ,우안, , ,3땅,,,5,3,1,1,0.365,한동민,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
3,삼진, ,삼진,중비, ,좌비, , ,좌홈,,,5,1,1,1,0.296,최정,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
4, , , , , , , , , ,,,0,0,0,0,0.240,노수광,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
5,3땅, ,중안,좌중홈, ,유비, , ,1파,,,5,2,1,2,0.296,김동엽,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
6, , , , , , , , , ,,,0,0,0,0,0.375,이대수,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
7,1땅, ,2땅,좌비, , ,삼진, ,중비,,,5,0,0,0,0.250,박정권,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
8, ,삼진,좌2, ,포파, ,2비, , ,,,4,1,1,1,0.242,정의윤,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
9, ,중안,좌중안, ,삼진, ,2땅, , ,,,4,2,1,1,0.222,이재원,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
10, , , , , , , , , ,,,0,0,0,0,0.370,이홍구,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
11, ,좌직,3안, ,우비, , ,유땅, ,,,4,1,0,1,0.286,나주환,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
12, ,투유안,우중3, , ,1땅, ,좌비, ,,,4,2,2,0,0.264,박승욱,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,SK,LG,
0,우중안, , ,4구, ,유2병,삼진, , ,,,3,1,0,0,0.389,이형종,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
1,유땅, , ,유2병, ,좌안, ,삼진, ,,,4,1,0,1,0.341,손주인,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
2,유2병, , ,유비, ,우안, ,좌비, ,,,4,1,0,1,0.299,박용택,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
3, ,우비, , ,유안,우안, ,좌중2, ,,,4,3,1,1,0.303,히메네스,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
4, ,중비, , ,우안,좌안, ,삼진, ,,,4,2,1,0,0.284,오지환,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
5, ,3땅, , ,2안,좌안, , , ,,,3,2,1,0,0.333,양석환,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
6, , , , , , , , ,4구,,,0,0,0,0,0.306,정성훈,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
7, , ,1땅, ,투땅,2땅, , , ,,,3,0,0,0,0.344,임훈,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
8, , , , , , , , ,삼진,,,1,0,0,0,0.227,채은성,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
9, , ,유땅, ,유땅, , , , ,,,2,0,0,0,0.105,유강남,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
10, , , , , , ,삼진, , ,,,1,0,0,0,0.138,이병규,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
11, , , , , , , , ,2유병,,,1,0,0,0,0.214,정상호,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
12, , ,2땅, , ,4구,삼진, , ,,,2,0,0,0,0.200,김용의,구장 : 잠실,"관중 : 10,004",2017.04.25(화),개시 : 18:29,경기시간 : 2:56,LG,SK,
0,삼진, ,삼진, , ,유땅, ,투희번, ,,,3,0,0,0,0.305,하주석,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
1,중비, ,유땅, , ,중안, ,4구, ,,,3,1,0,0,0.167,이용규,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
2,좌안, , ,2땅, ,삼진, ,중희비, ,,,3,1,1,0,0.355,송광민,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
3, , , , , , , , , ,,,0,0,0,0,1.000,허도환,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
4,삼진, , ,중비, , ,좌안,삼진, ,,,4,1,0,0,0.254,최진행,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
5, ,좌비, ,삼진, , ,유땅, ,중직,,,4,0,0,0,0.188,로사리오,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
6, ,삼진, , ,1땅, ,중비, ,우2,,,4,1,0,0,0.282,장민석,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
7, ,우중홈, , ,3파, ,유땅, ,2비,,,4,1,1,1,0.351,이성열,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
8, ,1땅, , ,2땅, , , , ,,,2,0,0,0,0.308,최재훈,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
9, , , , , , , ,4구,유땅,,,1,0,0,1,0.310,정근우,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
10, , ,2땅, , ,2땅, ,중안, ,,,3,1,0,0,0.188,강경학,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,한화,롯데,
0,삼진, ,삼진, ,중비, , , , ,,,3,0,0,0,0.316,나경민,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
1, , , , , , ,3파, , ,,,1,0,0,0,0.321,이우민,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
2,중비, ,중비, ,2땅, , ,우안, ,,,4,1,0,1,0.288,손아섭,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
3,삼진, ,유땅, ,2땅, , ,중안, ,,,4,1,0,0,0.279,최준석,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
4, , , , , , , , , ,,,0,0,0,0,0.000,김상호,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
5, ,좌중홈, ,좌안, ,좌안, ,4구, ,,,3,3,1,2,0.461,이대호,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
6, ,2비, ,4구, ,삼진, ,삼진, ,,,3,0,0,1,0.274,강민호,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
7, ,삼진, ,투희번, ,유비, ,투희번, ,,,2,0,1,0,0.271,김문호,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
8, ,4구, ,좌희비, , ,2안, , ,,,1,1,1,0,0.316,정훈,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
9, , , , , , , ,1땅, ,,,1,0,0,0,0.250,문규현,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
10, ,좌2, ,3안, , ,투희번, , ,,,2,2,0,0,0.256,번즈,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
11, ,1비, ,우비, , ,유땅, , ,,,3,0,0,0,0.152,신본기,구장 : 사직,"관중 : 9,595",2017.04.25(화),개시 : 18:31,경기시간 : 3:04,롯데,한화,
0,유땅, ,투땅,2유병, , ,2유병, , ,,,4,0,0,0,0.247,박해민,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
1, , , , , , , , ,삼진,,,1,0,0,0,0.000,이영욱,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
2,투2안, ,유땅, ,좌2, ,중안, ,3직,,,5,3,0,0,0.308,강한울,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
3,유땅, ,좌2, ,1땅, ,삼진, , ,,,4,1,0,1,0.268,구자욱,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
4,우홈, ,4구, ,1땅, , ,3파, ,,,3,1,2,1,0.247,이승엽,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
5, , , , , , , , , ,,,0,0,0,0,0.211,정병곤,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
6,1땅, ,삼진, ,2땅, , , , ,,,3,0,0,0,0.000,박한이,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
7, , , , , , , ,2땅, ,,,1,0,0,0,0.174,배영섭,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
8, ,삼진, ,좌안, ,3비, ,중안, ,,,4,2,0,1,0.257,이원석,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
9, ,좌2, ,우안, ,삼진, ,우비, ,,,4,2,0,0,0.340,조동찬,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
10, ,2땅, ,우중안, ,투땅, , ,유땅,,,4,1,1,0,0.300,김헌곤,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
11, ,삼진, ,1땅, , , , , ,,,2,0,0,0,0.071,권정웅,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
12, , , , , , ,중안, ,중안,,,2,2,0,0,0.263,이지영,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,삼성,KIA,
0,2땅,삼진, , ,중안, ,중비,3비, ,,,5,1,0,1,0.293,버나디나,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
1,삼진, ,유땅, ,포희번, ,4구,유안, ,,,3,1,0,2,0.409,이명기,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
2,삼진, ,4구, ,4구, ,사구, , ,,,1,0,0,2,0.311,나지완,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
3, , , , , , , ,삼진, ,,,1,0,0,0,0.000,노관현,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
4, ,4구,좌중2, ,2땅, ,우홈,우안, ,,,4,3,4,3,0.403,최형우,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
5, , , , , , , , , ,,,0,0,0,0,0.250,김지성,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
6, ,우안,중희비, ,1비, ,좌안, , ,,,3,2,1,1,0.273,이범호,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
7, , , , , , , , , ,,,0,0,0,1,0.000,고장혁,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
8, , , , , , , ,우안, ,,,1,1,1,0,0.263,신종길,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
9, ,2땅,삼진, , ,우비,좌2,중비, ,,,5,1,1,0,0.309,안치홍,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
10, , , , , , , , , ,,,0,0,0,0,0.000,손영민,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
11, ,좌중안, ,삼진, ,삼진,삼진, , ,,,4,1,2,1,0.268,서동욱,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
12, ,투땅, ,3땅, ,중안,4구, , ,,,3,1,0,0,0.171,김민식,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
13, ,중안, ,삼진, ,유땅,중비, , ,,,4,1,1,0,0.309,김선빈,구장 : 광주,"관중 : 8,048",2017.04.25(화),개시 : 18:30,경기시간 : 3:10,KIA,삼성,
0,3땅, ,4구,좌비, , ,중비,중안, ,,,4,1,1,1,0.246,허경민,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
1,좌안, ,4구,삼진, , ,좌비,좌안, ,,,4,2,1,2,0.195,신성현,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
2,3땅, ,사구, ,중비, , , , ,,,2,0,0,0,0.326,민병헌,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
3, , , , , , ,우안,2땅, ,,,2,1,0,0,0.333,조수행,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
4,좌2, ,1땅, ,우안, , , , ,,,3,2,2,1,0.379,김재환,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
5, , , , , , ,중비, ,우안,,,2,1,0,1,0.333,이성곤,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
6,삼진, ,우2, ,유비, , , , ,,,3,1,2,1,0.315,양의지,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
7, , , , , , , ,3땅,우안,,,2,1,0,0,0.471,박세혁,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
8, ,2땅,우안, ,좌비, , , , ,,,3,1,1,0,0.344,최주환,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
9, , , , , , , ,4구,우안,,,1,1,1,1,0.175,오재원,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
10, ,삼진,중비, , ,1땅, ,3파,중비,,,5,0,0,0,0.214,오재일,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
11, ,2땅, ,2땅, ,삼진, ,좌안,중비,,,5,1,0,1,0.200,정진호,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
12, , ,좌비,중안, ,중비, , , ,,,3,1,0,0,0.259,김재호,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
13, , , , , , , ,우안,3비,,,2,1,1,1,0.308,류지혁,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,두산,넥센,
0,중안,4구,3비, ,우2,3비, ,2병, ,,,5,2,0,3,0.301,이정후,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
1,중안,유실,4구, ,좌중안,좌비, , , ,,,4,2,2,2,0.293,김하성,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
2, , , , , , , , , ,,,0,0,0,0,0.000,김지수,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
3,중안,우안,4구, ,좌희비,중비, , , ,,,3,2,4,1,0.337,서건창,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
4, , , , , , , , , ,,,0,0,0,0,0.000,송성문,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
5,중안,포파,3땅, ,좌안, , , , ,,,4,2,1,1,0.357,윤석민,구장 : 고척,"관중 : 6,411",2017.04.25(화),개시 : 18:30,경기시간 : 3:24,넥센,두산,
