,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11,12
0,중안,중안, , ,중비,4구, ,중비, ,,4,2,0,2,0.280,김종국,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
1,유안,유2병, , ,중안,포파, , , ,,4,2,1,2,0.303,정성훈,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
2, , , , , , , ,좌안, ,,1,1,0,0,0.263,이현곤,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
3,우안,2땅, , ,4구,중비, ,1유병, ,,4,1,1,1,0.355,장성호,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
4,삼진, ,좌비, ,중안,좌2, , , ,,4,2,2,0,0.250,홍세완,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
5,삼진, ,2땅, ,우2,삼진, , , ,,4,1,2,0,0.299,김경언,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
6,중안, ,삼진, ,삼진, ,2땅, , ,,4,1,0,0,0.115,이대진,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
7,4구, , ,유땅,4구, ,우2, , ,,2,1,0,0,0.234,김창희,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
8,유땅, , ,3땅, , , , , ,,2,0,0,0,0.154,김인철,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
9, , , , ,1땅, , , , ,,1,0,0,0,0.231,장일현,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
10, , , , , , ,1땅, , ,,1,0,0,0,0.194,장정석,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
11, ,스낫, ,3땅, ,4구,투땅, , ,,3,0,0,2,0.232,김상훈,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
12, , , , , , , , , ,,0,0,0,0,0.276,김지훈,구장 : 무등,"관중 : 3,352",2002.08.02(금),개시 : 18:30,경기시간 : 2:55,KIA,SK,,,
0,4구, ,좌비, ,우비, ,유땅, ,고4,,3,0,0,0,0.348,이영우,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
1,삼진, , ,투번, ,중비,삼진, ,4구,,4,0,0,0,0.236,임수민,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
2,삼진, , ,삼진, ,삼진,삼진, ,삼진,,5,0,0,0,0.288,송지만,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
3, ,3안, ,삼진, ,4구, ,2땅, ,,3,1,0,1,0.285,데이비스,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
4, ,유2병, , ,유땅,유안, ,중비, ,,4,1,0,1,0.272,이도형,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
5, , , , , , , , , ,,0,0,0,0,0.200,조경택,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
6, ,삼진, , ,중안,4구, ,삼진, ,,3,1,0,1,0.245,장종훈,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
7, , ,4구, ,사구,4구, , , ,,0,0,1,1,0.233,김태균,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
8, , , , , , , , ,우파,,1,0,0,0,0.268,황우구,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
9, , ,투희번, ,좌비, , , , ,,1,0,0,0,0.195,허준,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
10, , , , , ,좌중2, , , ,,1,1,3,1,0.313,강석천,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
11, , , , , , , , ,좌안,,1,1,0,0,0.213,이범호,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
12, , ,우비, ,4구,투실, , ,3번,,3,0,0,0,0.199,김수연,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,한화,두산,,,
0,삼진, ,유땅, , ,좌안,유땅, , ,,4,1,0,1,0.273,전상렬,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
1,삼진, ,좌비, , ,중안,중비, , ,,4,1,0,1,0.311,최경환,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
2,3비, ,유땅, , ,좌안, ,우안, ,,4,2,2,1,0.347,김동주,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
3, , , , , , , , , ,,0,0,0,0,0.247,정수근,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
4, , , , , , , , , ,,0,0,0,0,0.146,홍원기,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
5, ,중비, ,우비, ,우비, ,3파, ,,4,0,0,0,0.270,심재학,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
6, ,중3, ,삼진, ,삼진, ,삼진, ,,4,1,0,1,0.254,우즈,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
7, ,좌2, ,좌비, ,4구, , ,3땅,,3,1,1,0,0.291,안경현,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
8, ,삼진, , ,1땅,중안, , ,2땅,,4,1,1,0,0.281,장원진,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
9, ,삼진, , ,삼진,삼진, , , ,,3,0,0,0,0.287,홍성흔,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
10, , , , , , , , ,삼진,,1,0,0,0,0.311,송원국,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
11, , ,중안, ,좌비, ,2땅, , ,,3,1,0,0,0.272,김호,구장 : 잠실,"관중 : 5,734",2002.08.02(금),개시 : 18:30,경기시간 : 3:26,두산,한화,,,
0,2땅,삼진,중비, , ,중비,중비, , ,,5,0,0,0,0.263,마르티네,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
1, , , , , , , , ,삼진,,1,0,0,0,0.000,경헌호,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
2, , , , , , , , , ,,0,0,0,0,0.000,케펜,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
3,삼진, ,중안, , , , , , ,,2,1,0,1,0.250,이일의,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
4, , , ,1비, ,4구, ,유땅,삼진,,3,0,0,0,0.242,최만호,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
5,4구, ,우안,유안, ,유땅, ,4구, ,,3,2,0,3,0.305,박용택,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
6,1실, ,중안,사구, ,우안, , , ,,3,2,1,1,0.347,김재현,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
7, , , , , , , ,삼진, ,,1,0,0,1,0.215,박연수,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
8,2비, , , , , , , , ,,1,0,0,0,0.255,최동수,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
9, , ,1실,좌비, ,중안, ,좌비, ,,4,1,1,1,0.290,서용빈,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
10, ,우안,유비,삼진, ,우2, , , ,,4,2,1,1,0.291,이종열,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
11, , , , , , , , ,우안,,1,1,0,1,0.167,김우석,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
12, ,투땅,3땅, ,삼진,중비, , ,중비,,5,0,0,0,0.247,장재중,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
13, ,4구,좌안, ,삼진, ,삼진, ,중안,,4,2,2,0,0.345,김상현,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
14, ,투희번,사구, ,좌비, ,삼진, ,중안,,3,1,2,0,0.222,권용관,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,LG,롯데,,,
0,4구,4구, ,4구, ,유땅, , ,3땅,,2,0,0,0,0.293,김대익,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
1,유땅,삼진, , , , , , , ,,2,0,0,0,0.241,이우민,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
2, , , ,중비, , ,중안, ,우안,,3,2,0,1,0.214,이계성,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
3,삼진, ,유땅, , , , , , ,,2,0,0,0,0.250,박종윤,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
4, , , , ,삼진, ,2땅, ,좌중2,,3,1,1,0,0.203,김태균,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
5,4구, ,중안, ,4구, ,1땅, ,우안,,3,2,0,0,0.252,김응국,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
6,삼진, ,좌비, ,중비, , , , ,,3,0,0,0,0.261,최기문,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
7, , , , , , ,중비, ,1땅,,2,0,0,0,0.250,박경진,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
8, ,3실,삼진, ,2땅, , ,2땅, ,,4,0,0,0,0.295,박현승,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
9, ,중비, ,중비, ,2비, ,1파, ,,4,0,0,0,0.214,김주찬,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
10, ,중비, ,2땅, , , , , ,,2,0,0,0,0.247,이동욱,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
11, , , , , ,4구, ,유땅, ,,1,0,0,0,0.200,박정태,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
12, ,우안, , , , , , , ,,1,1,0,0,0.204,조성환,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
13, , , ,우2, ,중비, , ,삼진,,3,1,0,0,0.280,허문회,구장 : 사직,"관중 : 1,305",2002.08.02(금),개시 : 18:30,경기시간 : 3:15,롯데,LG,,,
0,좌안, , ,좌안,3비, , ,좌2, ,,4,3,1,1,0.285,김종국,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
1,2직, , ,좌안, ,좌비, ,1땅, ,,4,1,0,0,0.200,장정석,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
2,삼진, , ,좌비, ,우비, ,4구, ,,3,0,0,0,0.351,장성호,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
3, ,2비, ,4구, ,2땅, ,우비, ,,3,0,0,0,0.247,홍세완,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
4, ,좌비, ,4구, , ,삼진, ,중비,,3,0,1,0,0.294,김경언,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
5, ,2비, ,좌비, , ,2땅, ,1땅,,4,0,0,0,0.222,장일현,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
6, , ,2땅,3땅, , ,중비, , ,,3,0,0,0,0.231,김창희,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
7, , , , , , , , ,4구,,0,0,0,0,0.115,이대진,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
8, , ,1땅, ,3땅, , , , ,,2,0,0,0,0.230,김상훈,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
9, , , , , , , ,4구, ,,0,0,0,0,0.243,김태룡,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
10, , , , , , , , , ,,0,0,0,1,0.154,김인철,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
11, , , , , , , , ,삼진,,1,0,0,0,0.267,김지훈,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
12, , ,우비, ,포파, , ,포희번, ,,2,0,0,0,0.300,정성훈,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,KIA,현대,,,
0,4구, ,유비, , ,우안, ,중안, ,,3,2,0,3,0.298,전준호,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
1,우안, ,3땅, , ,유땅, ,투희번, ,,3,1,0,0,0.244,박종호,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
2,2땅, , ,중비, ,4구, ,사구, ,,2,0,0,0,0.357,프랭클린,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
3, , , , , , , , , ,,0,0,0,0,0.243,채종국,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
4,유땅, , ,2땅, ,좌비, ,좌안, ,,4,1,2,0,0.331,이숭용,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
5,유땅, , ,중비, ,좌안, ,유비, ,,4,1,1,0,0.317,심정수,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
6, ,2비, , ,우안,1땅, , , ,,3,1,0,0,0.265,폴,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
7, ,좌비, , ,2땅, ,유땅, , ,,3,0,0,0,0.286,조재호,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
8, ,3땅, , ,우비, ,2비, , ,,3,0,0,0,0.174,강귀태,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
9, , , , , , , , , ,,0,0,0,0,0.210,박경완,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
10, , ,2땅, ,투땅, ,삼진, , ,,3,0,0,0,0.185,서한규,구장 : 수원,"관중 : 3,418",2002.08.03(토),개시 : 18:29,경기시간 : 2:48,현대,KIA,,,
0,삼진, ,2땅,좌안, , , , , ,,3,1,0,0,0.276,강동우,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
1, , , , , , ,삼진, , ,,1,0,0,0,0.269,김종훈,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
2, , , , , , , , ,좌안,,1,1,0,1,0.333,김승관,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
3,포번, ,중안,2병, , ,우비, ,우2,,5,2,1,1,0.282,박한이,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
4,4구, ,좌2, ,중홈, ,4구, ,삼진,,3,2,1,1,0.327,이승엽,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
5,우안, ,고4, ,우비, ,4구, ,3땅,,3,1,1,0,0.310,마해영,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
6,유땅, ,삼진, ,우비, ,삼진, ,삼진,,5,0,0,0,0.293,김한수,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
7, ,3땅,3땅, ,삼진, , ,1파, ,,4,0,0,0,0.273,브리또,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
8, , , , , , , , , ,,0,0,0,0,0.197,김재걸,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
9, ,중비, ,좌비, ,우안, ,좌비, ,,4,1,0,0,0.256,양준혁,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
10, , , , , , , , , ,,0,0,0,0,0.113,임재철,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
11, ,사구, ,중안, ,유2병, ,중비, ,,3,1,0,0,0.292,진갑용,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
12, , , , , , , , , ,,0,0,0,0,0.429,현재윤,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
13, ,우비, ,사구, ,3땅, , ,중안,,3,1,0,1,0.246,박정환,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,삼성,LG,,,
0,유안,우희비, ,3땅, , ,우중2,삼진, ,,4,2,1,2,0.266,유지현,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
1,우안,중안, , ,좌안, ,중안, , ,,4,4,1,2,0.305,이종열,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
2,삼진,우안, , ,중비, ,좌2, , ,,4,2,0,0,0.308,박용택,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
3,4구,2땅, , ,1땅, , , , ,,2,0,0,1,0.344,김재현,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
4, , , , , , , , , ,,0,0,0,0,0.255,최동수,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
5, , , , , , ,4구, , ,,0,0,0,0,0.280,이병규,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
6, , , , , , , , , ,,0,0,0,0,0.167,김우석,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
7,우2, ,2직, ,좌비, ,우희비, , ,,3,1,3,0,0.263,마르티네,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
8,유땅, ,유땅, , ,중비, ,중안, ,,4,1,1,1,0.289,서용빈,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
9,삼진, ,좌비, , ,중비, ,우안, ,,4,1,0,0,0.252,조인성,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
10, ,4구, ,투땅, ,중비, , , ,,2,0,0,1,0.234,최만호,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
11, , , , , , , ,우희비, ,,0,0,1,0,0.250,이일의,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
12, ,유비, ,중비, , ,중비,삼진, ,,4,0,0,0,0.218,권용관,구장 : 잠실,"관중 : 16,456",2002.08.03(토),개시 : 18:31,경기시간 : 3:06,LG,삼성,,,
0,3직, ,좌파, ,32병, , ,유안,2땅,,5,1,0,1,0.270,전상렬,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
1,삼진, ,좌비, , ,좌비, ,중안,투땅,,5,1,0,0,0.309,최경환,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
2,좌안, ,좌비, , ,유땅, ,유2병, ,,4,1,0,0,0.346,김동주,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
3,2비, , ,우홈, ,좌비, , , ,,3,1,1,1,0.270,심재학,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
4, , , , , , , ,중안, ,,1,1,1,0,0.273,강봉규,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
5, , , , , , , , , ,,0,0,0,0,0.247,정수근,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
6, ,3땅, ,삼진, , ,우중2,4구, ,,3,1,0,0,0.255,우즈,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
7, , , , , , , , , ,,0,0,0,0,0.153,김민호,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
8, , , , , , , , , ,,0,0,0,0,0.281,장원진,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
9, ,중안, ,투번, , ,3비,야선, ,,4,1,0,0,0.290,안경현,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
10, ,2땅, , , , , , , ,,1,0,0,0,0.286,홍성흔,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
11, , , ,삼진, , ,좌안,2땅, ,,3,1,0,0,0.310,강인권,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
12, ,3땅, , ,3안, ,32병, , ,,3,1,0,0,0.152,홍원기,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
13, , , , , , , , ,좌중2,,1,1,0,0,0.323,송원국,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
14, , ,좌안, ,우비, , ,좌안,중비,,4,2,0,1,0.280,김호,구장 : 사직,"관중 : 1,215",2002.08.03(토),개시 : 18:30,경기시간 : 3:09,두산,롯데,,,
