,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
3,중홈, ,투땅, ,유땅, ,유땅, , ,좌중홈,5,2,4,2,0.400,이대호,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
4,3파, ,2비, ,좌비, , ,삼진, , ,4,0,0,0,0.255,호세,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
5,삼진, ,2땅, , ,3땅, ,좌2, , ,4,1,0,0,0.214,김주찬,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
6, ,좌비, ,유땅, ,유땅, ,포파, , ,4,0,0,0,0.327,이원석,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
7, ,4구, ,4구, ,삼진, ,고4, , ,1,0,0,0,0.227,강민호,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
8, ,우안, ,중비, , ,1직, , , ,3,1,0,0,0.250,박기혁,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
9, , , , , , , ,1땅, , ,1,0,0,0,0.241,최경환,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
10, , , , , , , , , , ,0,0,0,0,0.000,박남섭,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
0,삼진, ,삼진, , ,3땅, ,1땅, ,,4,0,0,0,0.229,이택근,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
1,2땅, , ,3직, ,좌안, ,1땅, ,,4,1,0,1,0.354,전준호,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
2,좌비, , ,중안, ,유안, , , ,,3,2,0,0,0.397,이숭용,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
3, , , , , , , , ,유땅,,1,0,0,0,0.111,유한준,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
4, ,4구, ,중비, ,중안, , ,유땅,,3,1,1,0,0.238,브룸바,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
5, ,유2병, ,유땅, ,2병, , ,좌안,,4,1,0,0,0.234,송지만,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
6, ,중안, , ,좌안, ,우비, , ,,3,2,0,0,0.262,정성훈,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
7, , , , , , , , ,중안,,1,1,0,0,0.333,황재균,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
8, ,유땅, , ,1희번, , , , ,,1,0,0,0,0.194,채종국,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
9, , , , , , ,2땅, , ,,1,0,0,0,0.000,이승주,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
10, , , , , , , , ,좌안,,1,1,0,0,0.263,김일경,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
11, , ,투땅, ,삼진, ,2땅, , ,,3,0,0,0,0.000,허준,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
12, , , , , , , , ,1파,,1,0,0,0,0.226,김동수,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
13, , ,3직, ,삼진, , , , ,,2,0,0,0,0.147,지석훈,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
14, , , , , , , ,삼진, ,,1,0,0,0,0.154,서한규,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,현대,두산,,
0,중안, ,4구, ,중희비,중비, ,우비, ,,3,1,1,1,0.227,민병헌,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
1,투안, ,2땅, ,2땅, ,중비, , ,,4,1,0,0,0.281,윤재국,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
2, , , , , , , , , ,,0,0,0,0,0.000,이경필,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
3, , , , , , , , , ,,0,0,0,0,0.000,금민철,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
4, , , , , , , , , ,,0,0,0,0,0.000,정재훈,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
5,투땅, ,1파, , ,중안, , , ,,3,1,1,0,0.279,안경현,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
6, , , , , , , , , ,,0,0,0,1,0.286,이종욱,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
7, , , , , , , , , ,,0,0,0,0,0.000,임태훈,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
8, , , , , , ,4구, , ,,0,0,0,0,0.222,유재웅,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
9,삼진, , ,중비, ,우2,4구, , ,,3,1,1,1,0.361,김동주,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
10, , , , , , , , , ,,0,0,0,0,0.125,윤석민,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
11,삼진, , ,중비, , , , , ,,2,0,0,0,0.182,최준석,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
12, , , , , ,삼진,2땅, , ,,2,0,0,0,0.143,정원석,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
13, ,좌비, ,삼진, ,4구,좌비, , ,,3,0,0,1,0.208,홍성흔,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
14, , , , , , , , , ,,0,0,0,0,0.188,김진수,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
15, ,중안, , ,좌안,4구, ,유땅, ,,3,2,0,2,0.214,김현수,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
16, ,유땅, , ,1희번,삼진, ,중안, ,,3,1,0,0,0.235,나주환,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
17, ,3직, , ,우안,좌중2, ,유땅, ,,4,2,3,0,0.232,고영민,구장 : 잠실,"관중 : 6,711",2007.04.26(목),개시 : 18:29,경기시간 : 3:03,두산,현대,,
0,4구,중비, , ,우비, ,4구, , ,,2,0,0,2,0.283,이대형,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
1, , , , , , , , ,2땅,,1,0,0,0,0.167,황선일,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
2,3희번,1땅, , ,삼진, ,중비, , ,,3,0,0,0,0.245,이종열,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
3, , , , , , , , ,유땅,,1,0,0,0,0.133,박경수,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
4,우안, ,유땅, ,우안, ,중안, , ,,4,3,2,0,0.258,박용택,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
5, , , , , , , , ,4구,,0,0,0,0,0.000,정의윤,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
6,우중안, ,우안, ,3땅, ,4구, ,4구,,3,2,0,0,0.351,발데스,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
7, , , , , , , , , ,,0,0,0,0,0.000,오태근,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
8,2비, ,유땅, , ,좌홈,유땅, ,삼진,,5,1,1,1,0.282,최동수,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
9,1땅, ,1땅, , ,삼진, ,2땅, ,,4,0,0,0,0.136,이성열,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
10, ,우중2, ,삼진, ,중안, ,좌중홈, ,,4,3,1,2,0.295,김상현,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
11, ,투희번, ,유땅, ,삼진, ,유땅, ,,3,0,0,0,0.000,최승환,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
12, ,좌중2, ,3땅, , ,삼진,유땅, ,,4,1,1,0,0.250,권용관,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,LG,한화,,
0,유땅, ,삼진, , ,좌비, , , ,,3,0,0,0,0.317,이영우,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
1, , , , , , , , ,3땅,,1,0,0,0,0.105,이도형,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
2,좌파, , ,중비, , , , , ,,2,0,0,0,0.167,고동진,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
3, , , , , , ,중안, ,2땅,,2,1,0,0,0.094,조원우,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
4,2땅, , ,2땅, , ,삼진, , ,,3,0,0,0,0.367,크루즈,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
5, ,삼진, ,중비, , ,삼진, , ,,3,0,0,0,0.268,김태균,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
6, ,유땅, , ,중비, ,삼진, , ,,3,0,0,0,0.204,이범호,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
7, ,삼진, , ,2땅, , ,2땅, ,,3,0,0,0,0.000,정희상,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
8, , ,삼진, ,삼진, , ,중비, ,,3,0,0,0,0.423,심광호,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
9, , ,투땅, , ,삼진, ,3땅, ,,3,0,0,0,0.237,한상훈,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
10, , ,4구, , ,삼진, , ,3땅,,2,0,0,0,0.305,김민재,구장 : 대전,"관중 : 2,953",2007.04.26(목),개시 : 18:30,경기시간 : 2:49,한화,LG,,
0,중비, ,유땅,2땅, , ,2땅, , ,,4,0,0,0,0.297,이영우,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
1,2직, ,1땅, ,2땅, , ,우비, ,,4,0,0,0,0.152,고동진,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
2,4구, , ,우안,중비, , ,유땅, ,,3,1,0,1,0.365,크루즈,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
3, , , , , , , , , ,,0,0,0,0,0.094,조원우,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
4,중비, , ,우안,투땅, , ,삼진, ,,4,1,0,1,0.267,김태균,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
5, ,4구, , , , , , , ,,0,0,0,0,0.204,이범호,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
6, , , ,사구, ,삼진, , ,2비,,2,0,0,1,0.188,백재호,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
7, ,2병, ,좌홈, ,좌안, , ,유땅,,4,2,4,1,0.143,이도형,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
8, ,우안, ,유좌2, , , , , ,,2,2,0,0,0.275,한상훈,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
9, , , , , ,유2병, , , ,,1,0,0,0,0.000,정희상,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
10, , , , , , , , ,삼진,,1,0,0,0,0.000,백승룡,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
11, ,우비, ,유땅, , ,3땅, , ,,3,0,0,0,0.158,신경현,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
12, , ,2땅,1파, , ,우파, , ,,3,0,0,0,0.290,김민재,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,한화,KIA,,
0,좌안, ,좌비, ,2땅, , ,4구, ,,3,1,0,1,0.214,이용규,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
1,1직, , ,우2, ,4구, ,3안, ,,3,2,0,1,0.354,이현곤,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
2,좌비, , ,유땅, ,1땅, ,우안, ,,4,1,1,1,0.191,장성호,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
3, ,삼진, ,3땅, ,유땅, ,삼진, ,,4,0,0,0,0.303,이재주,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
4, ,삼진, ,2땅, ,2직, ,좌홈, ,,4,1,3,1,0.279,홍세완,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
5, ,삼진, , ,우비, ,삼진, , ,,3,0,0,0,0.167,조경환,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
6, , , , , , , ,좌비, ,,1,0,0,0,0.264,서튼,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
7, , , , , , , , , ,,0,0,0,0,0.167,김원섭,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
8, , ,삼진, ,4구, ,2직, , ,,2,0,0,1,0.271,김상훈,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
9, , ,1땅, ,좌중2, ,삼진, , ,,3,1,0,0,0.143,손지환,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
10, , , , , , , , , ,,0,0,0,0,0.114,김종국,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
11, , ,좌중2, ,3땅, , ,중비, ,,3,1,1,0,0.183,이종범,구장 : 무등,"관중 : 4,598",2007.04.27(금),개시 : 18:29,경기시간 : 2:55,KIA,한화,,
0,좌비, ,1땅, ,좌중안, ,삼진, , ,,4,1,0,0,0.333,이승화,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
1,중비, ,1직, ,2땅, , ,2비, ,,4,0,0,0,0.261,정수근,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
2,삼진, , ,좌중안, ,3땅, , , ,,3,1,0,0,0.354,박현승,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
3, , , , , , , ,3땅, ,,1,0,0,0,0.302,정보명,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
4, ,중비, ,좌안, ,삼진, , , ,,3,1,0,0,0.397,이대호,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
5, , , , , , , ,사구, ,,0,0,0,0,0.208,황동채,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
6, ,2땅, ,1땅, ,3파, ,유땅, ,,4,0,0,0,0.235,호세,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
7, ,좌안, ,삼진, , ,유직, ,삼진,,4,1,0,0,0.217,김주찬,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
8, ,유땅, ,2비, , ,삼진, , ,,3,0,0,0,0.309,이원석,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
9, , , , , , , , ,삼진,,1,0,0,0,0.000,박남섭,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
10, , ,좌안, ,삼진, ,유실, , ,,3,1,0,0,0.232,강민호,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
11, , , , , , , , ,중비,,1,0,0,0,0.000,이동훈,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
12, , ,중비, ,유땅, ,좌안, , ,,3,1,0,0,0.256,박기혁,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,롯데,두산,,
0,중안,우안, ,유직, ,유땅, , , ,,4,2,0,1,0.302,이종욱,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
1, , , , , , , , , ,,0,0,0,0,0.214,김현수,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
2,1땅,유비, , ,중안,2땅, , , ,,4,1,1,1,0.279,윤재국,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
3, , , , , , , , , ,,0,0,0,0,0.222,유재웅,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
4,삼진, ,우중안, ,4구,유땅, , , ,,3,1,0,2,0.281,안경현,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
5,4구, ,4구, ,좌비, ,포파, , ,,2,0,0,2,0.349,김동주,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
6, , , , , , , , , ,,0,0,0,0,0.125,윤석민,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
7,우중2, ,투희번, ,좌중홈, ,2땅, , ,,3,2,5,1,0.213,최준석,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
8,유땅, ,좌안, ,1비, ,중비, , ,,4,1,1,0,0.212,홍성흔,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
9, , , , , , , , , ,,0,0,0,0,0.188,김진수,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
10, ,삼진,1비, ,삼진, , , , ,,3,0,0,0,0.220,고영민,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
11, , , , , , , ,삼진, ,,1,0,0,0,0.125,정원석,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
12, ,유땅, ,2땅, ,4구, , , ,,2,0,0,1,0.222,나주환,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
13, , , , , , , ,삼진, ,,1,0,0,0,0.217,안상준,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
14, ,4구, ,유땅, ,좌안, ,삼진, ,,3,1,0,0,0.240,민병헌,구장 : 잠실,"관중 : 15,567",2007.04.27(금),개시 : 18:31,경기시간 : 2:49,두산,롯데,,
0,3파, ,좌비, ,3땅, , , , ,,3,0,0,0,0.268,이대형,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
1, , , , , , ,삼진, , ,,1,0,0,0,0.000,정의윤,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
2, , , , , , , , , ,,0,0,0,0,0.000,최승환,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
3, , , , , , , , ,삼진,,1,0,0,0,0.125,박경수,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
4,중안, ,유비, , ,2땅,4구, , ,,3,1,0,0,0.250,이종열,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
5,삼진, ,유땅, , ,1땅,중비, , ,,4,0,0,0,0.242,박용택,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
6,삼진, , ,우비, ,4구, ,우중안, ,,3,1,0,1,0.350,발데스,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
7, ,중안, ,우안, ,유실, ,중비, ,,4,2,0,1,0.302,최동수,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
8, ,중비, ,1병, ,좌중2, ,유땅, ,,4,1,2,0,0.200,황선일,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
9, ,4구, , ,삼진,투땅, ,삼진, ,,3,0,0,0,0.281,김상현,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
10, ,중비, , ,우홈, ,좌안, , ,,3,2,1,1,0.288,조인성,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
11, , , , , , , , ,1땅,,1,0,0,0,0.000,오태근,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
12, ,중비, , ,1직, ,투희번, , ,,2,0,0,0,0.240,권용관,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
13, , , , , , , , ,유땅,,1,0,0,0,0.130,이성열,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,LG,SK,,
0,3실, ,좌2,중비, ,우비, ,삼진, ,,5,1,0,1,0.215,김강민,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,SK,LG,,
1,우안, ,중안, ,4구, ,중안, , ,,3,3,0,0,0.327,박재상,구장 : 문학,"관중 : 7,095",2007.04.27(금),개시 : 18:32,경기시간 : 4:09,SK,LG,,
