,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
0,좌비,우안, ,4구,유땅, , ,1안, ,4,2,0,2,0.438,이용규,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
1,유땅,3땅, ,좌안, ,중비, ,투희번, ,4,1,1,0,0.125,이종범,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
2,좌안,3땅, ,우2, ,중비, ,투땅, ,5,2,1,1,0.267,이현곤,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
3,4구, ,1땅,투땅, ,2땅, ,우안, ,4,1,1,1,0.083,장성호,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
4,좌안, ,우비, ,4구, ,3땅,중비, ,4,1,1,1,0.067,최희섭,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
5,사구, ,유땅, ,중비, ,4구, , ,2,0,0,0,0.182,나지완,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
6, , , , , , , , , ,0,0,0,0,0.000,강동우,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
7,2땅, , ,유땅,좌비, ,3땅, , ,4,0,0,0,0.000,발데스,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
8, ,좌안, ,삼진,2안, ,2땅, , ,4,2,0,0,0.250,김상훈,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
9, ,1희번, ,우안,좌안, , ,4구, ,2,2,1,1,1.000,김선빈,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
10, , , , , , , , , ,0,0,0,0,0.143,김종국,구장 : 무등,"관중 : 4,240",2008.04.02(수),개시 : 18:30,경기시간 : 2:53,KIA,두산,,,,
0,중안, ,좌안, ,우안, ,삼진, ,투희번,4,3,1,0,0.563,박한이,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
1,삼진, ,투번, ,좌희비, ,4구, ,3실,3,0,1,0,0.353,신명철,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
2,3비, ,1직, ,2땅, ,좌안, ,고4,4,1,2,0,0.250,양준혁,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
3,좌안, , ,4구, ,좌안,투땅, , ,3,2,0,0,0.333,심정수,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
4, , , , , , , , ,우희비,0,0,1,0,0.000,조동찬,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
5,중비, , ,좌비, ,1땅, ,삼진,고4,4,0,0,0,0.250,크루즈,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
6, ,좌안, ,삼진, ,32병, ,삼진,투땅,5,1,0,0,0.250,박진만,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
7, ,삼진, , ,중안, ,좌안,좌안, ,4,3,0,2,0.500,박석민,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
8, ,3파, , ,투희번, ,1희번,3땅, ,2,0,0,0,0.154,진갑용,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
9, , ,삼진, , , , , , ,1,0,0,0,0.000,허승민,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
10, , , , ,사구, , , , ,0,0,0,1,0.333,최형우,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
11, , , , , , ,4구, ,4구,0,0,0,2,0.000,강봉규,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,삼성,LG,,,,
0,유땅, ,4구, ,좌비, ,4구,삼진, ,3,0,0,2,0.059,이대형,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
1,2땅, ,4구, ,중비, ,유땅, ,삼진,4,0,0,0,0.182,박경수,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
2,삼진, ,좌안, , ,4구,4구, ,4구,2,1,1,1,0.357,박용택,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
3, ,좌비,3땅, , ,중안,좌안, ,유2병,5,2,2,0,0.231,최동수,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
4, ,사구, ,우중2, ,삼진,4구, , ,2,1,0,0,0.231,조인성,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
5, ,삼진, ,삼진, , , , , ,2,0,0,0,0.167,이성열,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
6, , , , , ,좌2,삼진, , ,2,1,1,0,0.375,김준호,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
7, ,삼진, ,좌비, ,삼진,삼진, , ,4,0,0,0,0.143,서동욱,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
8, , ,중비,유땅, ,우비, ,유땅, ,4,0,0,0,0.067,김상현,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
9, , ,우비, ,삼진, ,4구,삼진, ,3,0,0,1,0.000,권용관,구장 : 잠실,"관중 : 6,532",2008.04.02(수),개시 : 18:29,경기시간 : 3:58,LG,삼성,,,,
0,유땅, ,우비, ,투땅, , ,우안, ,4,1,0,0,0.308,정근우,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
1,유땅, , ,좌2, ,삼진, ,삼진, ,4,1,0,0,0.200,박재상,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
2,2땅, , ,유비, ,좌안, ,투땅, ,4,1,0,0,0.385,박재홍,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
3, ,삼진, ,중비, , , , , ,2,0,0,0,0.250,박경완,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
4, , , , , ,삼진, , ,2땅,2,0,0,0,0.400,정상호,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
5, ,중비, ,3비, ,2땅, , ,좌안,4,1,0,1,0.267,이진영,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
6, ,중비, , ,2땅, ,유땅, ,유땅,4,0,0,0,0.091,김강민,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
7, , ,2실, ,우중2, ,우안, ,중3,4,3,1,1,0.357,최정,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
8, , ,삼진, , , , , , ,1,0,0,0,0.375,박정권,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
9, , , , ,중비, ,삼진, ,삼진,3,0,0,0,0.000,모창민,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
10, , ,1비, ,우안, ,삼진, , ,3,1,1,0,0.200,나주환,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,SK,롯데,,,,
0,중2, ,좌안,삼진, ,삼진, , , ,4,2,0,1,0.500,정수근,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
1,투희번, ,2유병,유비, , ,1땅, , ,3,0,0,0,0.200,이승화,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
2,좌중3, ,3땅, ,좌비, ,중비, , ,4,1,1,1,0.375,김주찬,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
3,2땅, , ,사구,좌비, ,우비, , ,3,0,1,1,0.438,이대호,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
4, , , , , , , , , ,0,0,0,0,0.000,박남섭,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
5,1땅, , ,좌홈,우2, , ,4구, ,3,2,2,1,0.357,가르시아,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
6, ,투땅, ,2안,중비, , ,2직, ,4,1,0,1,0.375,강민호,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
7, ,유땅, ,좌안, ,삼진, ,삼진, ,4,1,0,1,0.375,정보명,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
8, ,좌2, ,포희번, ,1파, , , ,2,1,0,0,0.429,조성환,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
9, ,2땅, ,좌안, ,중안, , , ,3,2,2,0,0.357,박기혁,구장 : 사직,"관중 : 12,333",2008.04.02(수),개시 : 18:32,경기시간 : 2:44,롯데,SK,,,,
0,삼진, ,중2,1비, , ,유비, , ,4,1,0,1,0.278,클락,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
1,삼진, ,좌비,1직, , , , , ,3,0,0,0,0.263,추승우,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
2, , , , , , , , , ,0,0,0,0,0.200,이도형,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
3, , , , , , ,삼진, , ,1,0,0,0,0.200,김수연,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
4,삼진, ,4구, ,유비, , ,3땅, ,3,0,0,0,0.294,이범호,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
5, ,유땅,중안, ,중비, , ,3땅, ,4,1,1,0,0.250,김태완,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
6, ,중안,4구, ,삼진, , ,삼진, ,3,1,0,0,0.333,이영우,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
7, ,4구,좌비, , ,2땅, , , ,2,0,0,0,0.000,윤재국,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
8, , , , , , , , ,3땅,1,0,0,0,0.154,고동진,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
9, ,삼진, ,우비, ,우비, , ,유땅,4,0,0,0,0.235,신경현,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
10, ,삼진, ,투실, ,2땅, , ,4구,3,0,0,1,0.000,한상훈,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
11, , ,1비,좌2, , ,좌안, ,삼진,4,2,1,0,0.263,김민재,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,한화,우리,,,,
0,투땅, ,삼진, ,2땅,유비, ,삼진, ,5,0,0,0,0.176,이택근,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
1,삼진, ,삼진, ,3땅, ,투땅, , ,4,0,0,0,0.375,황재균,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
2,유땅, ,4구, ,우비, ,좌안, , ,3,1,0,1,0.333,정성훈,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
3, ,삼진,좌안, , ,4구,우2, , ,3,2,3,1,0.583,브룸바,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
4, , , , , , , , , ,0,0,0,0,0.000,유재신,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
5, ,우안,4구, , ,좌2,삼진, , ,3,2,0,1,0.286,송지만,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
6, ,우비,삼진, , , , , , ,2,0,0,0,0.333,조평호,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
7, , , , , , , , , ,0,0,0,0,0.333,정수성,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
8, , , , , ,삼진,4구, , ,1,0,0,0,0.500,강병식,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
9, ,좌비, ,삼진, ,4구,중비, , ,3,0,0,0,0.143,이숭용,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
10, , ,4구,좌안, ,좌희비, ,유땅, ,2,1,1,1,0.375,강귀태,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
11, , ,좌안,2유병, ,좌안, ,중비, ,4,2,1,1,0.308,김일경,구장 : 목동,"관중 : 2,076",2008.04.03(목),개시 : 18:31,경기시간 : 3:33,우리,한화,,,,
0,4구,1안,중비, , ,중비, ,유병, ,4,1,0,1,0.250,이종욱,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
1,좌중2,좌비, ,투땅, ,우안, ,3안, ,5,3,0,1,0.500,오재원,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
2,삼진,유땅, ,삼진, ,삼진, ,삼진, ,5,0,0,0,0.000,고영민,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
3, , , , , , , , , ,0,0,0,0,0.143,정원석,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
4,중안, ,중안,중안, ,삼진, , ,유땅,5,3,2,0,0.333,김동주,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
5,좌안, ,삼진,2땅, , ,삼진, ,삼진,5,1,0,0,0.083,최준석,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
6,중안, ,3땅, ,1땅, ,2안, ,삼진,5,2,0,1,0.214,김현수,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
7,삼진, ,사구, ,유땅, ,1비, , ,3,0,0,0,0.167,채상병,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
8, , , , , , , , , ,0,0,0,0,0.000,김진수,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
9,1직, ,4구, ,좌중안, ,중비, , ,3,1,0,0,0.300,이대수,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
10, , , , , , , , , ,0,0,0,0,0.000,김용의,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
11, ,1비, , , , , , , ,1,0,0,0,0.154,민병헌,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
12, , ,4구, , , , , , ,0,0,1,0,0.250,유재웅,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
13, , , , ,2땅, , , , ,1,0,0,0,0.000,전상렬,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
14, , , , , , , ,4구, ,0,0,0,0,0.000,김재호,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,두산,KIA,,,,
0,유안, , ,우비,유땅, ,2땅, , ,4,1,0,0,0.400,이용규,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
1,2땅, , ,투2안, ,좌파,투실, , ,4,1,0,1,0.167,이종범,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
2,포파, , ,우중안, ,중안,2비, , ,4,2,0,1,0.316,이현곤,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
3, ,중비, ,우2, ,우2, ,중비, ,4,2,1,1,0.188,장성호,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
4, ,투땅, ,우중홈, ,2땅, ,2땅, ,4,1,2,1,0.105,최희섭,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
5, ,중비, ,1비, , , , , ,2,0,0,0,0.154,나지완,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
6, , , , , ,중비, , , ,1,0,0,0,0.000,강동우,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
7, , , , , , , ,삼진, ,1,0,0,0,0.500,김주형,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
8, , , , , , , , , ,0,0,0,0,0.125,김원섭,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
9, , ,우비,좌비, , ,우중안, , ,3,1,0,1,0.077,발데스,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
10, , ,삼진, ,중비, ,중안, , ,3,1,0,0,0.267,김상훈,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
11, , ,유땅, ,2땅, , , , ,2,0,0,0,0.500,김선빈,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
12, , , , , , ,투땅, , ,1,0,0,1,0.125,김종국,구장 : 무등,"관중 : 4,622",2008.04.03(목),개시 : 18:30,경기시간 : 3:34,KIA,두산,,,,
0,좌비,2땅, ,4구, ,우비, ,삼진, ,4,0,0,1,0.450,박한이,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
1,좌안, ,우비,3땅, ,우비, , , ,4,1,0,1,0.333,신명철,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
2, , , , , , , ,3땅, ,1,0,0,0,0.000,손지환,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
3,2땅, ,4구,우2, ,좌비, ,1땅, ,4,1,2,2,0.250,양준혁,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
4,유땅, ,4구,우안, , ,중안, , ,3,2,0,1,0.400,심정수,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
5, , , , , , , , ,중비,1,0,0,1,0.000,조동찬,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
6, ,우비,1땅,1안, , ,우안, , ,4,2,1,0,0.313,크루즈,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
7, , , , , , , , ,3땅,1,0,0,1,0.000,김재걸,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
8, ,3땅,좌2,삼진, , ,좌2, , ,4,2,3,0,0.333,박진만,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
9, , , , , , , , ,투땅,1,0,0,0,0.000,강봉규,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
10, ,사구,3땅, ,2땅, ,3땅, , ,3,0,0,0,0.364,박석민,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
11, ,좌2, ,좌비,3땅, ,유비, , ,4,1,0,0,0.176,진갑용,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
12, , , , , , , , , ,0,0,0,0,0.000,손승현,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
13, ,4구, ,중안,삼진, , , , ,2,1,0,0,0.400,최형우,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
14, , , , , , ,3땅, , ,1,0,0,0,0.000,허승민,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,삼성,LG,,,,
0,유땅, ,3땅, ,유땅, ,중안, , ,4,1,0,0,0.095,이대형,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
1,3직, ,삼진, ,유병, , ,유땅, ,4,0,0,0,0.133,박경수,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
2,삼진, , ,중안, ,4구, ,삼진, ,3,1,0,2,0.353,박용택,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
3, , , , , , , , , ,0,0,0,0,0.500,박용근,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
4, ,좌비, ,투땅, ,투땅, ,삼진, ,4,0,0,0,0.176,최동수,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
5, ,중비, ,좌안, ,우안, , , ,3,2,1,0,0.313,조인성,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
6, , , , , , , , ,유땅,1,0,0,0,0.000,김정민,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
7, ,우비, ,좌안, ,우희비, , ,중비,3,1,1,0,0.250,김용우,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
8, , ,3땅,삼진, ,유비, , , ,3,0,0,0,0.056,김상현,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
9, , , , , , , , ,중비,1,0,0,0,0.125,서동욱,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
10, , ,좌안,2땅, , , , , ,2,1,0,0,0.250,이성열,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
11, , , , , , ,유직, , ,1,0,0,0,0.333,김준호,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
12, , ,중안, ,중안, ,삼진, , ,3,2,0,0,0.125,권용관,구장 : 잠실,"관중 : 8,589",2008.04.03(목),개시 : 18:29,경기시간 : 3:01,LG,삼성,,,,
0,4구, ,삼진, ,중안,삼진, , ,삼진,4,1,0,0,0.294,정근우,구장 : 사직,"관중 : 19,868",2008.04.03(목),개시 : 18:31,경기시간 : 3:10,SK,롯데,,,,
1,중비, ,3파, ,4구, ,3땅, ,삼진,4,0,0,0,0.273,조동화,구장 : 사직,"관중 : 19,868",2008.04.03(목),개시 : 18:31,경기시간 : 3:10,SK,롯데,,,,
2,삼진, , ,4구,1땅, ,2땅, ,사구,3,0,1,1,0.200,김재현,구장 : 사직,"관중 : 19,868",2008.04.03(목),개시 : 18:31,경기시간 : 3:10,SK,롯데,,,,
