,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,36,33,6,5,0,0,1,1,1,2,1,12,0,0,0,1,3,-64,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,42,39,16,11,3,2,0,9,8,3,0,12,1,0,0,0,1,262,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,36,30,7,6,1,0,0,5,4,5,0,11,1,0,1,1,0,46,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,36,34,8,6,1,0,1,3,3,1,0,7,0,0,1,0,1,51,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,,,,,,,,,,,,,,,,,,,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,39,35,10,8,2,0,0,1,1,2,2,9,0,0,0,1,3,-21,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,31,26,4,4,0,0,0,0,0,3,1,6,1,0,1,3,0,-66,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,,,,,,,,,,,,,,,,,,,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,32,31,4,4,0,0,0,0,0,1,0,12,0,0,0,0,2,-130,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,34,32,6,4,1,0,1,1,1,1,0,6,0,0,1,1,0,0,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,33,25,5,5,0,0,0,3,3,6,0,4,0,2,2,0,0,56,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,39,33,6,2,0,0,4,6,6,4,1,6,0,0,1,0,0,212,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 03일,40,35,8,5,2,0,1,5,5,4,1,5,0,0,0,0,1,110,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 03일,37,32,6,4,2,0,0,3,3,4,1,9,0,1,0,0,2,-10,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,42,38,11,6,4,0,1,6,6,3,1,9,0,0,0,1,0,171,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,37,29,10,8,1,0,1,5,4,5,0,3,0,1,3,1,0,210,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,38,34,7,7,0,0,0,1,1,4,0,9,2,1,0,1,0,-24,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 05일,37,33,9,5,3,0,1,2,2,4,0,6,0,0,0,2,0,87,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 05일,40,36,13,7,2,0,4,8,8,3,1,6,1,0,0,0,1,360,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,35,32,6,3,2,0,1,3,3,3,0,7,1,0,0,2,0,50,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,36,31,7,6,1,0,0,1,1,5,0,9,0,0,0,2,0,-26,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,31,26,6,5,1,0,0,4,4,3,1,10,1,2,1,1,1,39,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 07일,37,34,11,8,2,0,1,5,5,2,1,10,0,1,0,0,0,153,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 07일,38,35,12,10,2,0,0,2,2,2,0,3,0,2,1,0,1,68,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,34,29,3,2,1,0,0,1,1,4,0,8,0,0,1,1,2,-81,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,40,37,12,8,0,1,3,7,7,3,0,9,0,0,0,1,0,263,인천
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,46,37,10,7,2,0,1,6,4,7,1,8,1,0,1,2,0,154,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,,,,,,,,,,,,,,,,,,,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,,,,,,,,,,,,,,,,,,,마산
2016년 09월 19일,41,36,10,8,1,0,1,2,2,4,0,10,0,1,1,0,2,41,대전
2016년 09월 19일,36,29,5,5,0,0,0,1,1,3,3,5,0,1,1,1,3,-51,사직
2016년 09월 29일,40,35,13,10,2,0,1,10,10,4,0,9,0,0,1,1,0,265,마산
2016년 09월 30일,38,33,13,9,4,0,0,5,5,2,2,9,0,0,1,2,0,168,사직
2016년 10월 05일,36,33,7,6,1,0,0,2,2,2,0,10,2,0,1,1,0,-6,대구
2016년 10월 03일,42,35,13,9,3,1,0,9,8,6,0,4,0,1,1,1,2,242,광주
2016년 10월 09일,38,36,11,7,2,0,2,8,8,1,1,4,1,0,0,2,0,263,사직
2016년 10월 09일,41,39,12,8,4,0,0,4,3,1,1,13,4,1,0,0,0,94,마산
