,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
14, ,3땅, , ,우비, ,좌안, , ,3,1,1,0,0.236,김재호,구장 : 잠실,"관중 : 14,601",2008.07.06(일),개시 : 17:00,경기시간 : 2:58,두산,우리,,,,,,
0,투땅, ,3파, ,2땅, , ,투땅, ,4,0,0,0,0.267,이대형,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
1,중비, , ,중안,우비, , ,좌2, ,4,2,0,1,0.293,박용택,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
2,삼진, , ,좌안, ,우비, ,삼진, ,4,1,0,0,0.343,안치용,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
3, ,삼진, ,삼진, ,삼진, ,1땅, ,4,0,0,0,0.346,페타지니,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
4, ,유직, ,좌안, ,유땅, , ,삼진,4,1,1,0,0.261,최동수,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
5, ,우비, ,삼진, , ,유땅, ,2땅,4,0,0,0,0.245,이종열,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
6, , ,유땅,1파, , ,3직, ,중안,4,1,0,0,0.290,박경수,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
7, , ,삼진, ,3직, ,4구, , ,2,0,0,0,0.182,김용의,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
8, , , , , , , , ,2땅,1,0,0,0,0.283,손인호,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
9, , ,중안, ,중안, ,2땅, , ,3,2,0,0,0.294,김정민,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,LG,롯데,,,,,,
0,우중안, , ,유실,좌안, ,2땅, , ,4,2,0,2,0.294,정수근,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
1,투병, , ,투희번,좌중2, ,2비, , ,3,1,1,0,0.260,김주찬,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
2,유땅, , ,4구,삼진, , ,우비, ,3,0,0,1,0.340,조성환,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
3, ,2땅, ,사구,유땅, , ,우중안, ,3,1,0,1,0.299,이대호,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
4, , , , , , , , , ,0,0,0,0,0.225,박현승,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
5, ,유땅, ,1파, ,좌안, ,중안, ,4,2,0,0,0.309,강민호,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
6, ,1땅, ,우안, ,삼진, ,삼진, ,4,1,2,0,0.255,가르시아,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
7, , ,중안,좌중안, ,좌비, ,3땅, ,4,2,1,0,0.300,정보명,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
8, , ,2비,투땅, ,우비, , , ,3,0,0,0,0.333,손광민,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
9, , ,유비, ,중비, ,유땅, , ,3,0,0,0,0.272,박기혁,구장 : 사직,"관중 : 27,290",2008.07.06(일),개시 : 17:01,경기시간 : 2:57,롯데,LG,,,,,,
0,좌비, ,좌비, ,우2, ,중비, ,2땅,5,1,1,0,0.346,이진영,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
1,투땅, ,4구, ,4구, ,1땅, ,1직,3,0,0,0,0.295,정근우,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
2,포파, ,유2병, ,유땅, , ,중2, ,4,1,0,0,0.348,이재원,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
3, , , , , , , , , ,0,0,0,1,0.143,김동건,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
4, ,중비, ,삼진, ,좌중안, ,좌안, ,4,2,0,0,0.339,박재홍,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
5, , , , , , , , , ,0,0,0,0,0.000,정대현,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
6, ,중안, ,1땅, ,1땅, ,좌희비, ,3,1,1,1,0.325,최정,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
7, ,좌홈, ,1땅, ,2땅, ,중안, ,4,2,2,1,0.294,박경완,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
8, ,유땅, , ,유땅,2땅, ,삼진, ,4,0,0,0,0.269,나주환,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
9, ,우비, , ,우2, ,4구, ,4구,2,1,0,1,0.246,김강민,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
10, , ,좌안, ,좌비, ,3희번, ,3희번,2,1,0,0,0.249,조동화,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,SK,한화,,,,,,
0,1직, ,삼진, ,유안, ,좌비,고4, ,4,1,0,0,0.291,추승우,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
1,1땅, ,4구, ,2땅, , , , ,2,0,0,0,0.257,연경흠,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
2, , , , , , ,중안, , ,1,1,0,0,0.213,이도형,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
3, , , , , , , , , ,0,0,0,0,0.232,오승택,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
4, , , , , , , ,삼진, ,1,0,0,0,0.245,송광민,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
5,4구, ,4구, ,1비, ,삼진, ,좌비,3,0,0,0,0.293,클락,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
6,중비, ,중비, , ,중홈,4구, ,3비,4,1,1,1,0.333,김태균,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
7, ,우중안, ,좌비, ,중홈,삼진, ,좌중2,5,3,1,1,0.278,이범호,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
8, ,좌비, ,4구, ,삼진, ,좌홈,고4,3,1,1,1,0.273,김태완,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
9, , , , , , , , , ,0,0,0,0,0.170,이여상,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
10, ,1파, ,중비, ,2직, ,2땅,투땅,5,0,0,0,0.278,신경현,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
11, ,유땅, ,유땅, ,우2, ,2땅, ,4,1,0,0,0.194,한상훈,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
12, , ,중비, ,1파,좌비, ,중안, ,4,1,0,0,0.228,김민재,구장 : 대전,"관중 : 6,482",2008.07.06(일),개시 : 16:59,경기시간 : 3:18,한화,SK,,,,,,
0,삼진, ,삼진, , ,투땅, ,삼진, ,4,0,0,0,0.286,추승우,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
1,우홈, , ,2땅, ,2땅, , ,투땅,4,1,1,1,0.256,연경흠,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
2,2땅, , ,삼진, ,2땅, , ,우안,4,1,0,0,0.292,클락,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
3,삼진, , ,4구, , ,3땅, ,좌안,3,1,0,0,0.333,김태균,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
4, ,3땅, ,중비, , ,삼진, ,삼진,4,0,0,0,0.274,이범호,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
5, ,3비, , ,우비, ,4구, ,삼진,3,0,0,0,0.270,김태완,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
6, ,좌비, , ,중비, ,유땅, , ,3,0,0,0,0.273,신경현,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
7, , ,3비, ,삼진, , , , ,2,0,0,0,0.192,한상훈,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
8, , , , , , , ,2땅, ,1,0,0,0,0.241,송광민,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
9, , , , , , , , , ,0,0,0,0,0.170,이여상,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
10, , ,3직, , ,좌안, ,중비, ,3,1,0,0,0.230,김민재,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,한화,KIA,,,,,,
0,3땅,우안, ,좌안, , ,중3,포파, ,5,3,1,2,0.329,이용규,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
1,중안,4구, ,3파, , ,중희비,중비, ,3,1,1,0,0.309,김원섭,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
2,4구,중안, , ,좌안, , , , ,2,2,1,0,0.276,나지완,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
3, , , , , , ,중안, , ,1,1,0,0,0.274,김주형,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
4, , , , , , , , , ,0,0,0,1,0.282,이종범,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
5,4구,2땅, , ,2유병, ,4구, , ,2,0,0,0,0.339,장성호,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
6,삼진, ,2직, ,중안, ,좌안, , ,4,2,1,0,0.221,채종범,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
7,우비, ,좌비, ,좌파, ,우비, , ,4,0,0,0,0.263,이현곤,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
8, ,중안,투땅, , ,4구,우비, , ,3,1,0,1,0.283,김선빈,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
9, ,1땅, ,중비, ,투땅, ,좌안, ,4,1,0,0,0.261,차일목,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
10, , , , , , , , , ,0,0,0,0,0.118,김형철,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
11, , , , , , , , , ,0,0,0,0,0.105,이성우,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
12, ,삼진, ,3땅, ,삼진, ,투희번, ,3,0,0,0,0.259,김종국,구장 : 무등,"관중 : 4,787",2008.07.08(화),개시 : 18:29,경기시간 : 2:54,KIA,한화,,,,,,
0,4구, ,우비, ,3파, ,좌비, , ,3,0,0,1,0.291,정수근,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
1,3안, ,3땅, ,사구, , ,삼진, ,3,1,0,0,0.261,김주찬,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
2,우희비, , ,삼진,1땅, , ,우비, ,3,0,2,0,0.337,조성환,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
3,2비, , ,삼진,3땅, , ,좌2, ,4,1,0,0,0.299,이대호,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
4, , , , , , , , , ,0,0,0,0,0.181,이승화,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
5,우비, , ,4구, ,좌안, ,삼진, ,3,1,0,0,0.309,강민호,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
6, ,우비, ,우안, ,2병, , ,투땅,4,1,0,0,0.255,가르시아,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
7, ,삼진, ,삼진, ,우비, , ,좌안,4,1,0,0,0.299,정보명,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
8, ,삼진, , ,3안, ,우비, ,중비,4,1,0,1,0.330,손광민,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
9, , ,4구, ,우안, ,유땅, ,좌비,3,1,0,0,0.273,박기혁,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,롯데,우리,,,,,,
0,중비, ,우안,4구, , , , , ,2,1,0,0,0.342,전준호,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
1, , , , , ,2땅, , , ,1,0,0,0,0.243,정수성,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
2,유땅, ,유땅,중안, ,삼진, , , ,4,1,2,1,0.296,김일경,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
3,중안, ,4구,삼진, , ,중비, , ,3,1,0,0,0.313,이택근,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
4,삼진, ,우안, ,유땅, ,2땅, , ,4,1,1,0,0.290,브룸바,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
5, ,우홈,삼진, ,삼진, ,삼진, , ,4,1,1,1,0.297,송지만,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
6, ,우안, ,삼진,2땅, , ,1안, ,4,2,0,0,0.280,이숭용,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
7, ,좌비, ,우안, ,4구, ,투희번, ,2,1,0,1,0.216,김동수,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
8, ,3병, ,중안, ,투희번, ,유땅, ,3,1,0,1,0.217,강정호,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
9, , ,삼진,투번, ,4구, ,삼진, ,3,0,0,0,0.261,황재균,구장 : 목동,"관중 : 4,028",2008.07.08(화),개시 : 18:31,경기시간 : 2:52,우리,롯데,,,,,,
0,삼진, ,3땅, ,좌비, ,2땅, , ,5,0,0,0,0.263,이대형,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산,3땅, ,,,,
1,좌비, ,좌안, ,3땅, ,유땅, , ,5,1,0,0,0.291,박용택,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산,2땅, ,,,,
2,포파, ,우파, , ,4구, ,중비, ,3,0,0,1,0.338,안치용,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, , ,,,,
3, , , , , , , , , ,1,0,0,0,0.281,손인호,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산,중비, ,,,,
4, ,우안,중비, , ,2땅, ,삼진, ,5,1,0,1,0.340,페타지니,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, ,우비,,,,
5, ,좌비, ,삼진, ,1희번, ,좌안, ,4,1,0,0,0.261,최동수,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, ,유땅,,,,
6, ,유비, ,3땅, ,4구, ,좌비, ,4,1,0,0,0.245,이종열,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, ,중안,,,,
7, , , , , , , , , ,0,0,0,0,0.184,박용근,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, , ,,,,
8, ,중안, ,사구, ,우희비, , ,좌비,2,1,1,0,0.292,박경수,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, , ,,,,
9, ,좌안, ,유땅, ,3땅, , ,유직,4,1,1,0,0.292,김정민,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, , ,,,,
10, ,우비, , ,1비, ,투땅, ,삼진,4,0,0,0,0.221,권용관,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,LG,두산, , ,,,,
0,3직, ,삼진, , ,삼진, , ,좌2,5,1,1,1,0.299,이종욱,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, ,삼진,,,,
1,삼진, , ,삼진, ,중비, , ,1땅,5,1,0,1,0.280,고영민,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, ,좌안,,,,
2,2땅, , ,2땅, , ,우비, ,우중안,4,1,1,0,0.345,김현수,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, ,4구,,,,
3, ,4구, ,유땅, , ,중비, ,삼진,4,1,1,0,0.303,김동주,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, ,우중안,,,,
4, ,중안, , ,중비, ,우비, ,좌안,4,2,0,0,0.324,홍성흔,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, , ,,,,
5, ,유병, , ,삼진, , ,유땅,2비,4,0,0,0,0.214,이성열,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG, , ,,,,
6, ,유비, , ,4구, , ,삼진, ,3,0,0,0,0.262,안경현,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG,3땅, ,,,,
7, , ,중비, ,3땅, , ,1파, ,4,0,0,0,0.221,채상병,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG,삼진, ,,,,
8, , ,중비, , ,삼진, , ,좌안,4,1,0,1,0.236,김재호,구장 : 잠실,"관중 : 9,432",2008.07.08(화),개시 : 18:31,경기시간 : 3:13,두산,LG,삼진, ,,,,
0,좌중2,중안,중비, ,2땅, ,3병, , ,5,2,0,1,0.306,박한이,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
1, , , , , , , , , ,0,0,0,0,0.313,김창희,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
2,포땅,2땅,중안, ,투땅, ,삼진, , ,5,1,2,2,0.257,우동균,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
3,삼진,우안,삼진, ,우안, , ,1땅, ,5,2,1,0,0.237,양준혁,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
4,우안,삼진, ,3땅,유땅, , ,좌비, ,5,1,0,1,0.285,박석민,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
5,4구,삼진, ,우홈, ,3파, ,1땅, ,4,1,1,1,0.272,최형우,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
6, , , , , , , , , ,0,0,0,0,0.309,강봉규,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
7,좌안,2실, ,좌안, ,유땅, , , ,4,2,2,0,0.281,진갑용,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
8, , , , , , , , ,좌안,1,1,0,0,0.214,현재윤,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
9,삼진,사구, ,삼진, ,우중홈, , ,2병,4,1,1,1,0.267,채태인,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
10, ,우안/ 3땅, ,좌비, ,유땅, , ,유안,5,2,0,1,0.197,신명철,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
11, ,사구,유땅, ,중안, ,중안, , ,3,2,0,2,0.248,김재걸,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
12, , , , , , , , ,유비,1,0,0,0,0.300,김우석,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,삼성,SK,,,,,,
0,삼진, ,좌2, ,좌비, , , , ,3,1,0,0,0.346,이진영,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
1, , , , , , , ,우홈,유비,2,1,1,1,0.500,권영진,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
2,좌비, ,투안, , ,중비, ,2땅, ,4,1,0,0,0.249,조동화,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
3,삼진, ,4구, , ,우안, ,삼진, ,3,1,0,0,0.326,김재현,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
4, ,중홈,유땅, , ,우비, ,좌안, ,4,2,1,1,0.342,박재홍,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
5, , , , , , , , , ,0,0,0,0,0.295,정근우,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
6, ,유땅, ,3땅, ,좌안, ,삼진, ,4,1,0,0,0.111,김연훈,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
7, ,삼진, ,삼진, ,유안, , ,4구,3,1,0,1,0.325,최정,구장 : 문학,"관중 : 6,689",2008.07.08(화),개시 : 18:31,경기시간 : 3:10,SK,삼성,,,,,,
