,0,1,2,3,4,5,6,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,7,8,9
9, , ,삼진,우비, , ,三二병,3,0,0,0,0.264,김창희,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,두산,KIA, , ,
10, , , , , , , ,1,0,0,0,0.232,강봉규,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,두산,KIA, ,三파,
11, , ,사구, ,유땅, ,좌비,2,0,0,0,0.214,홍원기,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,두산,KIA, , ,
12, , , , , , , ,1,0,0,0,0.167,이승준,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,두산,KIA, ,삼진,
0,포파, ,二비, ,좌파, ,二땅,4,0,0,0,0.316,이종범,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
1,좌비, , ,一안, ,삼진,중비,4,1,0,1,0.262,이용규,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
2,좌안, , ,좌2, ,一땅,중비,4,2,0,0,0.298,장성호,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
3,一파, , ,중희비, ,4구, ,2,0,1,1,0.258,심재학,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산,우비, ,
4, ,二땅, ,4구, ,4구, ,1,0,0,1,0.287,손지환,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산,4구, ,
5, ,유직, ,포파, ,우2, ,4,1,1,1,0.283,김경언,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산,삼진, ,
6, ,삼진, ,삼진, ,4구, ,2,0,0,0,0.228,김종국,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
7, , ,一파, ,삼진,좌중안, ,3,1,2,0,0.231,김상훈,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
8, , ,포파, , , , ,1,0,0,0,0.189,김주형,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
9, , , , ,一땅,삼진, ,2,0,0,0,0.226,김민철,구장 : 무등,"관중 : 1,316",2005.09.16(금),개시 : 18:29,경기시간 : 2:54,KIA,두산, , ,
0,중안,우안, ,중안, , ,포파,4,3,0,1,0.308,조원우,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
1, , , , , , , ,0,0,0,0,0.254,김수연,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
2,유땅,二비, ,삼진, , , ,3,0,0,0,0.206,고동진,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
3, , , , , , ,二비,1,0,0,0,0.289,김인철,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
4,중2, ,우중2,二비, , ,중비,4,2,1,1,0.318,데이비스,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
5,우파, ,우안, ,二땅, , ,4,1,0,0,0.307,김태균,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성,삼진, ,
6, , , , , , , ,0,0,0,0,0.333,이양기,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
7,중비, ,우희비, ,중안, , ,3,1,1,0,0.260,이도형,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성,유땅, ,
8, ,좌안,중비, , , , ,2,1,0,1,0.276,이범호,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
9, , , , ,유二병, , ,1,0,0,0,0.000,박노민,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
10, , , , , , , ,1,0,0,0,0.151,백승룡,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성,중비, ,
11, ,좌홈,좌2, , ,삼진, ,4,2,2,1,0.285,브리또,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, ,三땅,
12, ,우비,유땅, , , , ,2,0,0,0,0.280,신경현,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
13, , , , , ,중비, ,2,0,0,0,0.278,심광호,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, ,삼진,
14, ,우파, , , , , ,1,0,0,0,0.265,백재호,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, , ,
15, , , ,삼진, ,삼진, ,3,0,0,0,0.221,한상훈,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,한화,삼성, ,삼진,
0,좌홈, ,좌중홈,중비, ,삼진,우중2,5,3,3,3,0.274,조동찬,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
1,좌파, ,4구,삼진, ,우안,좌안,4,2,1,2,0.273,박종호,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
2, , , , , , , ,0,0,0,0,0.250,김재걸,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
3,유직, ,4구,二땅, ,좌중2,우비,4,1,2,2,0.296,박한이,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
4,4구, ,4구, ,유땅,4구, ,2,0,0,1,0.278,심정수,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화,좌비, ,
5, , , , , , , ,0,0,0,0,0.299,김종훈,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
6,우비, ,우비, ,유땅,중안, ,4,1,1,0,0.291,김한수,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
7, , , , , , , ,1,0,0,0,0.182,박석민,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화,중비, ,
8, ,삼진,좌안, ,유비,유땅, ,5,1,2,1,0.248,박진만,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화,중비, ,
9, , , , , , , ,0,0,0,0,0.206,박정환,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
10, ,一실,중안, , ,우홈,三땅,4,2,2,1,0.259,양준혁,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
11, ,우파,좌희비, , ,유땅,二안,3,1,1,0,0.287,진갑용,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
12, , , , , , , ,0,0,0,0,0.256,강명구,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
13, , , , , , , ,0,0,0,0,0.000,손승현,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
14, ,三땅,유땅, , ,二안,二땅,4,1,0,2,0.240,강동우,구장 : 시민,"관중 : 3,320",2005.09.17(토),개시 : 14:00,경기시간 : 3:06,삼성,한화, , ,
0,二땅, ,二땅, ,우안,중비, ,5,1,0,1,0.287,장원진,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA,삼진, ,
1,좌파, , ,좌2,포번,三땅, ,5,2,0,3,0.308,임재철,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, ,좌2,
2,三땅, , ,우중안,우비, ,4구,3,1,1,1,0.259,최경환,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, , ,
3, , , , , , , ,0,0,0,0,0.186,윤승균,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, ,三희번,
4, ,삼진, ,좌홈,좌안, ,포파,5,3,4,2,0.264,문희성,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, ,중안,
5, , , , , , , ,0,0,0,1,0.000,방승재,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, , ,
6, ,투땅, ,중2,좌안, ,유二병,5,2,1,0,0.263,홍성흔,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, ,우파,
7, ,삼진, ,二땅,투안, , ,4,1,0,0,0.277,손시헌,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA,유땅,4구,
8, , ,삼진,4구,4구, , ,3,1,2,0,0.265,김창희,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA,삼진,중안,
9, , ,유실,유二병,우파, , ,4,0,0,0,0.091,정원석,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA,4구,삼진,
10, , ,포파, ,사구, , ,1,0,0,0,0.213,홍원기,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA, , ,
11, , , , , ,삼진, ,2,1,0,0,0.261,나주환,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,두산,KIA,우안, ,
0,三땅, ,二땅, ,중비, , ,3,0,0,0,0.313,이종범,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
1, , , , , , , ,2,0,0,0,0.043,김원섭,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,삼진,一땅,
2,우홈, , ,우중안, ,투땅, ,4,2,1,1,0.264,이용규,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,좌비, ,
3,二땅, , ,二땅, ,우비, ,4,1,0,1,0.297,장성호,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,좌안, ,
4,二땅, , ,사구, ,4구, ,1,0,0,0,0.257,심재학,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
5, , , , , , , ,1,1,3,1,0.264,이재주,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,중홈, ,
6, ,중비, ,우비, ,유땅, ,4,0,0,0,0.283,손지환,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,투번, ,
7, ,삼진, ,좌비, , , ,2,0,0,0,0.280,김경언,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
8, , , , , , , ,0,0,0,0,0.255,김경진,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
9, , , , , , ,삼진,2,1,0,0,0.111,장일현,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, ,우안,
10, ,유직, , ,二비, , ,2,0,0,0,0.229,김상훈,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
11, , , , , , ,삼진,1,0,0,0,0.269,송산,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
12, , , , , , , ,1,0,0,0,0.225,김민철,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, ,투땅,
13, , ,중비, ,4구, ,삼진,2,0,0,0,0.000,서동욱,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, , ,
14, , , , , , , ,1,0,0,0,0.097,신동주,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산, ,二파,
15, , ,三비, ,좌비, , ,4,2,0,1,0.231,김종국,구장 : 무등,"관중 : 1,287",2005.09.17(토),개시 : 13:59,경기시간 : 3:08,KIA,두산,중안,중안,
0,중안,투번, , ,유안, , ,4,2,0,2,0.273,이대형,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,4구,좌비,
1,우안, ,一비, ,삼진, , ,4,1,0,0,0.148,박경수,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,투희번,삼진,
2,좌희비, ,좌파, , ,삼진, ,2,0,1,0,0.288,박용택,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,4구, ,
3, , , , , , , ,0,0,0,0,0.000,안치용,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
4,유땅, ,삼진, , ,좌비, ,4,1,1,1,0.302,클리어,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,중안, ,
5,4구, , ,좌비, ,二비, ,3,0,0,0,0.333,이병규,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,투땅, ,
6,二땅, , ,좌2, , ,중안,3,2,0,0,0.318,최동수,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
7, , , , , , , ,0,0,0,0,0.000,이학준,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
8, , , , , , , ,0,0,0,0,0.191,박병호,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
9, , , , , , , ,0,0,0,0,0.240,이성열,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,사구, ,
10, ,좌중안, ,포파, , ,투희번,3,2,1,0,0.277,김정민,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,三안, ,
11, ,삼진, ,유땅, , , ,2,0,0,0,0.242,한규식,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
12, , , , , , ,삼진,1,0,0,0,0.232,정의윤,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, , ,
13, , , , , , , ,1,0,0,0,0.133,김우석,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK,三땅, ,
14, ,좌비, , ,포파, ,좌비,4,0,0,0,0.235,권용관,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,LG,SK, ,一파,
0,삼진, ,유땅, , ,三땅, ,4,1,1,0,0.298,박재홍,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG,좌2, ,
1,一땅, , ,一파, ,중안, ,4,1,0,0,0.264,조동화,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG,一땅, ,
2,유땅, , ,二땅, ,삼진, ,3,0,0,0,0.316,김재현,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, , ,
3, , , , , , , ,1,1,0,1,0.667,채종범,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, ,二안,
4, ,삼진, ,유비, , ,一파,4,0,0,0,0.275,이호준,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, ,삼진,
5, ,삼진, , ,우비, ,중비,4,1,0,1,0.295,정경배,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, ,우중안,
6, ,一땅, , ,一땅, ,중안,4,1,0,0,0.290,이진영,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, ,三파,
7, , ,삼진, ,삼진, , ,2,0,0,0,0.233,김태균,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, , ,
8, , , , , , ,一땅,1,0,0,0,0.238,조중근,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, , ,
9, , , , , , , ,0,0,0,0,0.207,이대수,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, , ,
10, , , , , , , ,1,1,3,1,0.246,최익성,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, ,좌홈,
11, , ,삼진, , ,좌2, ,3,1,0,1,0.248,박경완,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG,삼진, ,
12, , , , , , , ,0,0,0,0,0.218,최경철,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG, , ,
13, , ,4구, , ,三희번, ,1,0,0,0,0.277,김민재,구장 : 문학,"관중 : 6,169",2005.09.18(일),개시 : 14:00,경기시간 : 3:10,SK,LG,二땅, ,
0,중안,三땅, , ,투희번, , ,2,1,0,1,0.277,이대형,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
1, , , , , ,二비, ,2,1,3,1,0.234,정의윤,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,좌홈, ,
2,4구, ,유땅, ,삼진, ,삼진,4,0,0,0,0.285,박용택,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,삼진, ,
3,삼진, ,삼진, ,三파, ,유땅,4,0,0,0,0.330,이병규,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
4, , , , , , , ,1,0,0,0,0.190,박병호,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, ,二비,
5,좌안, ,一땅, , ,우중홈,삼진,5,2,2,1,0.304,클리어,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, ,三직,
6,삼진, , ,三땅, ,우중2, ,3,1,0,0,0.318,최동수,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
7, , , , , , , ,0,0,0,1,0.000,이학준,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
8, , , , , , , ,2,1,0,1,0.200,안치용,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,좌안,삼진,
9,一파, , ,4구, ,삼진, ,2,0,0,0,0.144,박경수,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,투희번, ,
10, ,우2, ,중비, ,우안, ,4,3,2,2,0.288,김정민,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,중안, ,
11, ,三희번, ,중비, ,二땅, ,2,0,0,0,0.241,한규식,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
12, , , , , , , ,0,0,0,0,0.240,이성열,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,4구, ,
13, , , , , , , ,0,0,0,0,0.133,김우석,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성, , ,
14, ,삼진, , ,4구,좌홈, ,3,1,2,2,0.236,권용관,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,LG,삼성,투땅, ,
0,二비, ,一땅, , ,중홈, ,4,2,1,1,0.277,조동찬,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG,중안, ,
1,중비, , ,二땅, ,三실, ,4,0,0,0,0.270,박종호,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG,투비, ,
2, , , , , , , ,0,0,0,0,0.256,강명구,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
3,좌안, , ,삼진, ,三땅, ,4,1,0,0,0.290,김한수,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG,二비, ,
4, , , , , , , ,0,0,0,0,0.240,강동우,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
5,삼진, , ,삼진, ,우비, ,4,0,0,0,0.275,심정수,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, ,유땅,
6, ,좌비, , ,三땅,삼진, ,3,0,0,0,0.245,박진만,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
7, , , , , , , ,1,1,0,0,0.261,양준혁,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, ,좌중안,
8, ,三땅, , ,우중2, ,중안,4,2,0,1,0.298,박한이,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, ,二유병,
9, ,중비, , ,좌안, ,좌비,3,1,0,0,0.287,진갑용,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
10, , , , , , , ,0,0,0,0,0.000,손승현,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
11, , ,삼진, ,중희비, ,투유병,2,0,1,0,0.194,박정환,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
12, , ,二땅, ,좌비, , ,2,0,0,0,0.295,김종훈,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG, , ,
13, , , , , , , ,1,1,0,0,0.192,박석민,구장 : 시민,"관중 : 5,571",2005.09.20(화),개시 : 18:30,경기시간 : 3:10,삼성,LG,좌안, ,
0,유땅, ,삼진, ,중안, ,삼진,5,1,2,0,0.297,박재홍,구장 : 무등,"관중 : 1,397",2005.09.20(화),개시 : 18:29,경기시간 : 3:41,SK,KIA, , ,二땅
