,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
0,유땅, ,중안,3실, ,투직, ,중안, ,5,2,0,0,0.297,이대형,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
1,좌안, ,중희비,3땅, ,중비, ,좌안, ,4,2,2,0,0.273,박경수,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
2,좌비, ,삼진, ,중안,좌중홈, , , ,4,2,1,2,0.384,안치용,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
3, , , , , , , ,1땅, ,1,0,0,0,0.000,김광삼,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
4,1땅, , ,우홈,4구,2땅, ,중비, ,4,1,1,2,0.346,페타지니,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
5, ,삼진, ,중안,좌안, ,1땅, , ,4,2,1,1,0.294,최동수,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
6, ,2땅, ,우안,좌희비, ,1땅, , ,3,1,1,0,0.240,이종열,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
7, ,2땅, ,3희번,우안, ,삼진, , ,3,1,0,0,0.290,손인호,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
8, , ,1땅,중희비,2직, , ,중비, ,3,0,1,0,0.292,김정민,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
9, , ,중안,4구,삼진, , , , ,2,1,0,1,0.222,박용근,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
10, , , , , , , ,중안, ,1,1,0,0,0.255,조인성,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
11, , , , , , , , , ,0,0,0,1,0.261,채종국,구장 : 잠실,"관중 : 7,089",2008.06.03(화),개시 : 18:29,경기시간 : 2:49,LG,삼성,,,,,,
0,4구, ,좌파, , ,2땅, , ,중안,3,1,0,1,0.306,이종욱,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
1,좌비, , ,좌안, , ,2땅, ,우중2,4,2,1,0,0.350,김현수,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
2,2땅, , ,3병, , ,포비, , ,3,0,0,0,0.276,고영민,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
3, , , , , , , , ,우비,1,0,0,0,0.209,안경현,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
4,삼진, , ,우비, , ,4구, ,2땅,3,0,0,0,0.285,김동주,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
5, ,삼진, , ,유땅, ,2땅, , ,3,0,0,0,0.337,홍성흔,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
6, ,4구, , ,삼진, , ,1땅, ,2,0,0,0,0.188,이성열,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
7, ,1땅, , ,2땅, , ,유안, ,3,1,0,0,0.262,오재원,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
8, , ,유땅, , ,좌비, ,3병, ,3,0,0,0,0.185,채상병,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
9, , ,우파, , ,2땅, , ,삼진,3,0,0,0,0.245,김재호,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,두산,롯데,,,,,,
0,유직, ,투희선,유땅, , ,유땅, , ,3,0,0,0,0.306,정수근,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
1,3실, ,중안, ,삼진, ,삼진, , ,4,1,1,0,0.277,김주찬,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
2,유땅, ,삼진, ,사구, ,중비, , ,3,0,0,0,0.342,조성환,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
3,3땅, ,중희비, ,3병, , ,3땅, ,3,0,1,0,0.330,이대호,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
4, ,유땅,4구, , ,좌안, ,삼진, ,3,1,0,0,0.337,강민호,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
5, ,좌비,우비, , ,4구, ,삼진, ,3,0,0,0,0.263,가르시아,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
6, ,삼진, ,3땅, ,3희번, , , ,2,0,0,0,0.289,정보명,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
7, , ,4구,중비, ,삼진, , , ,2,0,0,1,0.217,박현승,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
8, , ,좌안,사구, ,3땅, , , ,2,1,0,1,0.263,박기혁,구장 : 사직,"관중 : 14,700",2008.06.03(화),개시 : 18:30,경기시간 : 2:38,롯데,두산,,,,,,
0,삼진, ,우2, ,중안, , ,,,3,2,0,1,0.233,윤재국,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
1,유실, ,우2, ,투땅, , ,,,3,1,1,0,0.281,추승우,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
2,우안, ,삼진, , ,2땅, ,,,3,1,0,0,0.309,이영우,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
3,중비, , ,3땅, ,좌안, ,,,3,1,0,0,0.342,김태균,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
4, ,삼진, ,좌안, , , ,,,2,1,0,0,0.263,김태완,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
5, , , , , ,삼진, ,,,1,0,0,0,0.231,오승택,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
6, ,유비, ,4구, ,3땅, ,,,2,0,0,0,0.170,한상훈,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
7, ,유비, ,유땅, , ,좌비,,,3,0,0,0,0.241,김민재,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
8, , , , , , , ,,,0,0,0,0,0.165,이희근,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
9, , ,투땅, ,우비, , ,,,2,0,0,0,0.211,신경현,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
10, , , , , , ,삼진,,,1,0,0,0,0.320,송광민,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
11, , ,투땅, , , , ,,,1,0,0,0,0.133,오선진,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
12, , , , ,삼진, ,1땅,,,2,0,0,0,0.171,이여상,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,한화,KIA,,,,,,
0,4구,우안, ,투땅, ,좌비, ,,,3,1,0,2,0.312,이용규,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
1,4구,4구, ,좌안, ,우2, ,,,2,2,0,2,0.321,이종범,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
2,좌안,우홈, ,투실, ,4구, ,,,3,2,5,1,0.380,장성호,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
3, , , , , , , ,,,0,0,0,0,0.125,채종범,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
4,1비,좌중안, ,삼진, ,우비, ,,,4,1,0,0,0.319,이재주,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
5,좌안,3직, ,삼진, , ,3실,,,4,1,1,0,0.344,김원섭,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
6,32병, ,삼진, ,유비, , ,,,3,0,0,0,0.275,이현곤,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
7, ,투땅,삼진, ,우파, , ,,,3,0,0,0,0.242,김선빈,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
8, ,유땅,4구, ,투땅, , ,,,2,0,0,0,0.248,차일목,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
9, ,우안,삼진, , ,삼진, ,,,3,1,0,1,0.250,김형철,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
10, , , , , , , ,,,0,0,0,0,0.188,김종국,구장 : 무등,"관중 : 2,352",2008.06.04(수),개시 : 18:30,경기시간 : 2:26,KIA,한화,,,,,,
0,1땅, ,유직, , ,1안, ,1땅, ,4,1,0,1,0.366,전준호,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
1,유땅, , ,삼진, ,투땅, ,투땅, ,4,0,0,1,0.259,유재신,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
2,1땅, , ,중비, ,좌안, , ,좌비,4,1,1,0,0.299,이택근,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
3, ,중안, ,1땅, ,중안, , ,3땅,4,2,1,0,0.284,브룸바,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
4, ,중비, , ,중비,1직, , ,4구,3,0,0,0,0.303,송지만,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
5, ,3땅, , ,유땅, ,1비, ,투땅,4,0,0,0,0.255,정성훈,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
6, ,2땅, , ,1실, , , , ,2,0,0,0,0.212,강병식,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
7, , , , , , ,1파, , ,1,0,0,0,0.122,김동수,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
8, , ,중비, ,3땅, ,2비, , ,3,0,0,0,0.261,강귀태,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
9, , , , , , , , , ,0,0,0,0,0.229,전근표,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
10, , ,우파, , ,우중안, ,투땅, ,3,1,0,0,0.268,황재균,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,우리,SK,,,,,,
0,1파,4구, ,유파, ,우안, ,중비, ,4,1,1,0,0.293,정근우,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
1,좌비,2땅, ,투땅, ,4구, ,2안, ,4,1,0,0,0.319,박재상,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
2,좌2, ,중비, , , , , , ,2,1,0,0,0.389,이재원,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
3, , , , ,3파, , , , ,1,0,0,0,0.302,김재현,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
4, , , , , , , , , ,0,0,0,0,0.222,정경배,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
5, , , , , ,중희비, ,중비, ,1,0,1,0,0.235,조동화,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
6,4구, ,3땅, ,삼진,삼진, ,2땅, ,4,0,0,0,0.381,박재홍,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,정대현,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
8,3땅, ,중안, ,좌안, ,2땅, , ,4,2,0,0,0.338,최정,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
9, ,좌안,유비, ,유땅, ,4구, , ,3,1,0,1,0.301,박경완,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
10, ,우2, ,4구, , , , , ,1,1,0,1,0.312,이진영,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
11, , , , , ,좌비,1땅, , ,2,0,0,0,0.188,박정권,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
12, ,좌홈, ,우비, ,유안,4구, , ,3,2,3,2,0.303,나주환,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
13, ,우비, ,우중2, ,우안,우비, , ,4,2,0,1,0.211,김강민,구장 : 문학,"관중 : 10,432",2008.06.05(목),개시 : 18:01,경기시간 : 3:08,SK,우리,,,,,,
0,1땅, ,중비, , ,1땅,삼진, ,좌중안,5,1,0,0,0.306,이영우,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
1,4구, ,삼진, , ,4구, , , ,1,0,0,2,0.279,추승우,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
2, , , , , , , ,삼진,삼진,2,0,0,0,0.220,오승택,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
3,삼진, ,유비, , ,4구, ,좌중2, ,3,1,0,1,0.313,클락,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
4,중안, , ,4구, ,중안, ,우희비, ,2,2,3,0,0.350,김태균,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
5,삼진, , ,32병, ,유땅, ,유실, ,4,0,0,0,0.270,이범호,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
6, ,좌비, ,삼진, ,4구, ,4구, ,2,0,0,0,0.222,윤재국,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
7, ,2땅, , ,1땅, , , , ,2,0,0,0,0.168,한상훈,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
8, , , , , ,중비, , , ,1,0,0,0,0.262,김태완,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
9, , , , , , , , , ,0,0,0,0,0.171,이여상,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
10, , , , , , , ,2땅, ,1,0,0,0,0.308,송광민,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
11, ,우중안, , ,유땅, ,3땅, ,2땅,4,1,0,0,0.212,신경현,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
12, ,2땅, , ,투땅, ,우비, ,좌비,4,0,0,0,0.236,김민재,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,한화,KIA,,,,,,
0,우비,좌중안, ,중비, ,2직, ,유땅, ,5,1,2,1,0.310,이용규,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
1,3땅,4구, ,중2, ,우2, ,1파, ,4,2,0,1,0.326,이종범,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
2,4구,유안, ,2땅, ,2땅, , , ,3,1,1,1,0.379,장성호,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
3,좌2,좌중홈, ,4구, ,고4, , , ,2,2,4,1,0.330,이재주,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
4,1땅,2직, ,우비, ,좌비, , , ,4,0,0,0,0.335,김원섭,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
5, ,좌안,유땅, ,2땅, ,우비, , ,4,1,0,1,0.274,이현곤,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
6, ,2땅,삼진, ,삼진, ,삼진, , ,4,0,0,0,0.233,김선빈,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
7, ,4구,좌안, ,삼진, ,1땅, , ,3,1,0,1,0.250,차일목,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
8, ,좌파,투땅, , , , , , ,2,0,0,0,0.167,김형철,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
9, , , , , ,4구, ,좌비, ,1,0,0,1,0.186,김종국,구장 : 무등,"관중 : 4,217",2008.06.05(목),개시 : 18:31,경기시간 : 3:17,KIA,한화,,,,,,
0,삼진, ,좌안, ,2땅,4구, , ,좌비,4,1,0,0,0.351,박한이,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
1,좌비, ,2땅, ,중비, , , , ,3,0,0,0,0.250,박종호,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
2, , , , , ,우비, , ,좌중안,2,1,0,0,0.214,신명철,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
3,우비, , ,중비, ,2땅,중비, ,1파,5,0,0,0,0.218,양준혁,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
4, ,우비, ,유실, ,좌2,3땅, , ,4,1,0,1,0.303,박석민,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
5, ,삼진, ,좌비, ,4구,2땅, , ,3,0,0,1,0.315,채태인,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
6, ,유땅, ,2비, ,우홈, ,삼진, ,4,1,3,1,0.255,최형우,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,현재윤,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
8, , ,1파, ,3땅,우파, ,투직, ,4,0,0,0,0.310,김창희,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
9, , ,좌안, ,4구,좌홈, ,우안, ,3,3,1,1,0.295,진갑용,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
10, , , , , , , , , ,0,0,0,0,0.152,허승민,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
11, , ,우비, ,중안,사구, , ,우비,3,1,0,0,0.260,김재걸,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,삼성,LG,,,,,,
0,2땅, , ,투땅, ,삼진, ,4구, ,3,0,0,1,0.293,이대형,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
1,3땅, , ,유땅, ,중비, ,좌안, ,4,1,0,0,0.272,박경수,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
2,삼진, , ,2비, , ,좌안,중희비, ,3,1,1,1,0.383,안치용,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
3, ,중비, , ,3파, ,좌중2,삼진, ,4,1,1,1,0.339,페타지니,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
4, ,3땅, , ,사구, ,투땅, ,중비,3,0,0,0,0.288,최동수,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
5, ,2땅, , ,좌비, ,삼진, ,3직,4,0,0,0,0.234,이종열,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
6, , ,좌비, ,2땅, ,좌안, ,유직,4,1,1,0,0.289,손인호,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
7, , ,3땅, , , , , , ,1,0,0,0,0.286,김정민,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
8, , , , , ,우비,3직, , ,2,0,0,0,0.253,조인성,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
9, , ,투땅, , ,2실, , , ,2,0,0,0,0.215,박용근,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
10, , , , , , , ,1땅, ,1,0,0,0,0.000,김광삼,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
11, , , , , , , , , ,0,0,0,0,0.261,채종국,구장 : 잠실,"관중 : 8,915",2008.06.05(목),개시 : 18:30,경기시간 : 2:59,LG,삼성,,,,,,
0,삼진, , ,좌안, ,삼진, ,좌비, ,4,1,0,1,0.305,이종욱,구장 : 사직,"관중 : 15,629",2008.06.05(목),개시 : 18:51,경기시간 : 2:53,두산,롯데,,,,,,
1,삼진, , ,우비, ,삼진, , ,투땅,4,0,0,0,0.270,고영민,구장 : 사직,"관중 : 15,629",2008.06.05(목),개시 : 18:51,경기시간 : 2:53,두산,롯데,,,,,,
2,투땅, , ,1땅, ,2땅, , ,삼진,4,0,0,0,0.343,김현수,구장 : 사직,"관중 : 15,629",2008.06.05(목),개시 : 18:51,경기시간 : 2:53,두산,롯데,,,,,,
3, ,우비, ,중안, , ,유안, ,2비,4,2,1,0,0.290,김동주,구장 : 사직,"관중 : 15,629",2008.06.05(목),개시 : 18:51,경기시간 : 2:53,두산,롯데,,,,,,
